epoch,step,train_loss_epoch,train_loss_step
0,49,,6.594411373138428
0,99,,9.103279113769531
0,143,7.738110065460205,
1,149,,7.759067058563232
1,199,,7.052567481994629
1,249,,8.246369361877441
1,287,7.17885684967041,
2,299,,4.530214309692383
2,349,,6.6847686767578125
2,399,,11.914741516113281
2,431,6.844877243041992,
3,449,,9.735742568969727
3,499,,7.142660140991211
3,549,,4.437456130981445
3,575,6.167965412139893,
4,599,,4.391961097717285
4,649,,4.36376953125
4,699,,3.5141122341156006
4,719,5.566478252410889,
5,749,,3.9900009632110596
5,799,,6.128363132476807
5,849,,6.66094970703125
5,863,5.083042621612549,
6,899,,2.3421082496643066
6,949,,6.663604736328125
6,999,,5.0286641120910645
6,1007,4.838124752044678,
7,1049,,5.515985488891602
7,1099,,3.407912492752075
7,1149,,4.081061363220215
7,1151,4.3900837898254395,
8,1199,,3.8085098266601562
8,1249,,5.201910018920898
8,1295,4.408493995666504,
9,1299,,3.2567315101623535
9,1349,,4.574514389038086
9,1399,,3.093820571899414
9,1439,4.187685012817383,
10,1449,,3.816051483154297
10,1499,,6.598341941833496
10,1549,,4.854597568511963
10,1583,3.9893102645874023,
11,1599,,4.328278541564941
11,1649,,5.006314277648926
11,1699,,3.61470890045166
11,1727,4.009505271911621,
12,1749,,5.233011245727539
12,1799,,2.320221424102783
12,1849,,5.617440223693848
12,1871,3.7307095527648926,
13,1899,,3.7576675415039062
13,1949,,3.104480504989624
13,1999,,3.6383931636810303
13,2015,3.9015016555786133,
14,2049,,5.756121635437012
14,2099,,2.8917508125305176
14,2149,,3.3233447074890137
14,2159,3.7944250106811523,
15,2199,,2.918527603149414
15,2249,,3.6841907501220703
15,2299,,2.2536091804504395
15,2303,3.5320534706115723,
16,2349,,3.9412789344787598
16,2399,,4.737370491027832
16,2447,3.5840399265289307,
17,2449,,4.008097171783447
17,2499,,3.965559959411621
17,2549,,2.2467641830444336
17,2591,3.5872371196746826,
18,2599,,3.6544687747955322
18,2649,,5.693995475769043
18,2699,,2.787104845046997
18,2735,3.485604763031006,
19,2749,,5.796087265014648
19,2799,,3.4463894367218018
19,2849,,2.7188518047332764
19,2879,3.4492456912994385,
20,2899,,2.780336856842041
20,2949,,4.537517547607422
20,2999,,2.0535218715667725
20,3023,3.402989625930786,
21,3049,,4.921570777893066
21,3099,,3.583822011947632
21,3149,,3.1742782592773438
21,3167,3.4221620559692383,
22,3199,,2.329576015472412
22,3249,,3.6452784538269043
22,3299,,1.663503646850586
22,3311,3.3085856437683105,
23,3349,,3.713421106338501
23,3399,,4.2518181800842285
23,3449,,2.7864789962768555
23,3455,3.1677658557891846,
24,3499,,4.294219017028809
24,3549,,3.524264335632324
24,3599,,2.4096896648406982
24,3599,3.356271743774414,
25,3649,,4.478568077087402
25,3699,,2.618305206298828
25,3743,3.1809446811676025,
26,3749,,3.5401601791381836
26,3799,,4.255884647369385
26,3849,,1.9728046655654907
26,3887,3.2441864013671875,
27,3899,,4.702739715576172
27,3949,,5.399309158325195
27,3999,,1.982657551765442
27,4031,3.0983633995056152,
28,4049,,2.717597484588623
28,4099,,2.7642459869384766
28,4149,,4.630166053771973
28,4175,3.0783448219299316,
29,4199,,2.639470100402832
29,4249,,1.8037896156311035
29,4299,,3.0766143798828125
29,4319,3.144284725189209,
30,4349,,4.760738849639893
30,4399,,1.571916103363037
30,4449,,5.402385711669922
30,4463,3.023739814758301,
31,4499,,1.3161718845367432
31,4549,,3.32185959815979
31,4599,,2.5472729206085205
31,4607,3.131688117980957,
32,4649,,4.173405647277832
32,4699,,3.5831594467163086
32,4749,,2.0729897022247314
32,4751,3.0413458347320557,
33,4799,,4.827784061431885
33,4849,,3.4103941917419434
33,4895,3.049328565597534,
34,4899,,3.127562999725342
34,4949,,2.410006284713745
34,4999,,1.171895146369934
34,5039,3.0570266246795654,
35,5049,,2.199784278869629
35,5099,,4.106800556182861
35,5149,,3.890300750732422
35,5183,2.9860098361968994,
36,5199,,2.0701181888580322
36,5249,,3.013833522796631
36,5299,,2.1804327964782715
36,5327,2.8541839122772217,
37,5349,,2.6845626831054688
37,5399,,3.936737060546875
37,5449,,5.051562309265137
37,5471,3.1000256538391113,
38,5499,,2.752578020095825
38,5549,,4.852560043334961
38,5599,,3.373039484024048
38,5615,2.885946035385132,
39,5649,,4.479635238647461
39,5699,,4.478449821472168
39,5749,,2.6777193546295166
39,5759,2.821070432662964,
40,5799,,2.143446922302246
40,5849,,1.701913595199585
40,5899,,2.20516300201416
40,5903,2.865424394607544,
41,5949,,3.3050155639648438
41,5999,,1.0052841901779175
41,6047,2.8622448444366455,
42,6049,,3.1212029457092285
42,6099,,1.4390945434570312
42,6149,,4.854732513427734
42,6191,2.7601161003112793,
43,6199,,5.564304351806641
43,6249,,2.0353035926818848
43,6299,,2.672731876373291
43,6335,2.7348031997680664,
44,6349,,1.2004884481430054
44,6399,,3.8760054111480713
44,6449,,2.965035915374756
44,6479,2.635307788848877,
45,6499,,2.181727886199951
45,6549,,1.466604471206665
45,6599,,4.576854705810547
45,6623,2.656844139099121,
46,6649,,0.9337406158447266
46,6699,,4.34432315826416
46,6749,,1.363339900970459
46,6767,2.743407726287842,
47,6799,,1.3574093580245972
47,6849,,1.302836537361145
47,6899,,2.2614245414733887
47,6911,2.833911180496216,
48,6949,,1.645906925201416
48,6999,,4.060117244720459
48,7049,,3.6775410175323486
48,7055,2.528585433959961,
49,7099,,2.44357967376709
49,7149,,3.8349993228912354
49,7199,,4.041933059692383
49,7199,2.8203611373901367,
