epoch,step,train_loss_epoch,train_loss_step
0,49,,4.5458245277404785
0,99,,9.649906158447266
0,144,7.880450248718262,
1,149,,10.446441650390625
1,199,,7.7070183753967285
1,249,,10.830850601196289
1,289,7.2814106941223145,
2,299,,8.541595458984375
2,349,,4.241229057312012
2,399,,6.563477516174316
2,434,6.767392158508301,
3,449,,5.920501708984375
3,499,,4.946404933929443
3,549,,11.229689598083496
3,579,5.920445442199707,
4,599,,5.659685134887695
4,649,,7.06984806060791
4,699,,4.822086811065674
4,724,5.534241676330566,
5,749,,4.39409875869751
5,799,,7.352380275726318
5,849,,4.2038373947143555
5,869,5.193901062011719,
6,899,,6.288496017456055
6,949,,4.7862114906311035
6,999,,3.189018726348877
6,1014,4.786120414733887,
7,1049,,3.366529941558838
7,1099,,3.8169989585876465
7,1149,,7.060386657714844
7,1159,4.525909423828125,
8,1199,,7.680148124694824
8,1249,,3.3222479820251465
8,1299,,4.783465385437012
8,1304,4.206100940704346,
9,1349,,3.4637770652770996
9,1399,,4.769802093505859
9,1449,,3.561887502670288
9,1449,3.945315361022949,
10,1499,,5.668322563171387
10,1549,,3.4501290321350098
10,1594,3.9816722869873047,
11,1599,,3.7695047855377197
11,1649,,2.2263779640197754
11,1699,,5.513864517211914
11,1739,3.9107632637023926,
12,1749,,3.4136714935302734
12,1799,,5.304875373840332
12,1849,,1.741910457611084
12,1884,3.783863067626953,
13,1899,,3.4304304122924805
13,1949,,2.0285494327545166
13,1999,,2.4814071655273438
13,2029,3.8050806522369385,
14,2049,,2.9592294692993164
14,2099,,3.4586925506591797
14,2149,,3.111304759979248
14,2174,3.756265878677368,
15,2199,,3.943593740463257
15,2249,,4.820193290710449
15,2299,,3.8158016204833984
15,2319,3.804884910583496,
16,2349,,2.699070453643799
16,2399,,4.691291332244873
16,2449,,3.66015887260437
16,2464,3.6979403495788574,
17,2499,,5.425307750701904
17,2549,,4.073854446411133
17,2599,,3.9938249588012695
17,2609,3.5618093013763428,
18,2649,,3.3015756607055664
18,2699,,4.160705089569092
18,2749,,3.505687713623047
18,2754,3.4066672325134277,
19,2799,,4.99594259262085
19,2849,,4.647099494934082
19,2899,,3.2435412406921387
19,2899,3.5495407581329346,
20,2949,,3.9180493354797363
20,2999,,2.784541606903076
20,3044,3.5226290225982666,
21,3049,,1.9675910472869873
21,3099,,1.68364417552948
21,3149,,5.860760688781738
21,3189,3.420137405395508,
22,3199,,3.826773166656494
22,3249,,4.0992255210876465
22,3299,,3.6211798191070557
22,3334,3.459472894668579,
23,3349,,4.422469139099121
23,3399,,2.8289170265197754
23,3449,,1.0791640281677246
23,3479,3.380098581314087,
24,3499,,4.03732442855835
24,3549,,2.6162209510803223
24,3599,,4.7169647216796875
24,3624,3.345221519470215,
25,3649,,1.4801993370056152
25,3699,,2.2449426651000977
25,3749,,4.309002876281738
25,3769,3.188011407852173,
26,3799,,4.519552230834961
26,3849,,2.723567008972168
26,3899,,1.9363559484481812
26,3914,3.2431483268737793,
27,3949,,1.7400217056274414
27,3999,,2.731177806854248
27,4049,,4.586121559143066
27,4059,3.2498972415924072,
28,4099,,3.037055492401123
28,4149,,1.8079112768173218
28,4199,,3.7476646900177
28,4204,3.370015859603882,
29,4249,,3.635704517364502
29,4299,,3.9876978397369385
29,4349,,2.1278789043426514
29,4349,3.1717588901519775,
30,4399,,2.350828170776367
30,4449,,1.885974407196045
30,4494,3.2656922340393066,
31,4499,,5.605172634124756
31,4549,,3.0552711486816406
31,4599,,3.8301258087158203
31,4639,3.238335132598877,
32,4649,,3.9642446041107178
32,4699,,4.701206684112549
32,4749,,3.110325813293457
32,4784,3.224546432495117,
33,4799,,3.017057180404663
33,4849,,3.389569044113159
33,4899,,1.3633089065551758
33,4929,2.9892079830169678,
34,4949,,1.6327593326568604
34,4999,,3.4484024047851562
34,5049,,1.9271794557571411
34,5074,3.1172327995300293,
35,5099,,2.8080878257751465
35,5149,,2.21529483795166
35,5199,,2.8393208980560303
35,5219,3.094669818878174,
36,5249,,4.795205116271973
36,5299,,3.544917106628418
36,5349,,2.9937524795532227
36,5364,3.018888235092163,
37,5399,,2.37638521194458
37,5449,,2.3929431438446045
37,5499,,3.420891284942627
37,5509,3.03523325920105,
38,5549,,2.4511842727661133
38,5599,,3.138329029083252
38,5649,,3.4136886596679688
38,5654,3.0820016860961914,
