epoch,step,train_loss_epoch,train_loss_step
0,49,,7.3865766525268555
0,99,,5.608872890472412
0,143,8.55285930633545,
1,149,,4.40397834777832
1,199,,3.0562474727630615
1,249,,5.583261489868164
1,287,7.479615211486816,
2,299,,5.978081226348877
2,349,,10.011425971984863
2,399,,8.313413619995117
2,431,7.140523910522461,
3,449,,8.987991333007812
3,499,,9.341435432434082
3,549,,7.817864894866943
3,575,6.7885823249816895,
4,599,,6.309329032897949
4,649,,4.361448764801025
4,699,,4.637446880340576
4,719,5.796132564544678,
5,749,,4.026412010192871
5,799,,6.537435054779053
5,849,,10.885780334472656
5,863,5.128707408905029,
6,899,,5.059293746948242
6,949,,6.927380561828613
6,999,,2.457703113555908
6,1007,4.881927967071533,
7,1049,,4.660177230834961
7,1099,,5.147955894470215
7,1149,,6.334316730499268
7,1151,4.655385971069336,
8,1199,,3.352099657058716
8,1249,,1.549030065536499
8,1295,4.335698127746582,
9,1299,,7.193323135375977
9,1349,,2.8022170066833496
9,1399,,2.0500004291534424
9,1439,4.099054336547852,
10,1449,,1.8984942436218262
10,1499,,3.6430044174194336
10,1549,,3.112484931945801
10,1583,4.1272382736206055,
11,1599,,2.333833694458008
11,1649,,6.075967788696289
11,1699,,5.518231391906738
11,1727,3.9070234298706055,
12,1749,,3.5451011657714844
12,1799,,2.9515411853790283
12,1849,,3.568354606628418
12,1871,3.7360315322875977,
13,1899,,2.9567856788635254
13,1949,,4.471663475036621
13,1999,,4.421576023101807
13,2015,3.6622166633605957,
14,2049,,6.506499767303467
14,2099,,2.596601963043213
14,2149,,3.500467300415039
14,2159,3.707904815673828,
15,2199,,3.3971657752990723
15,2249,,4.247532844543457
15,2299,,3.839723825454712
15,2303,3.623243570327759,
16,2349,,2.8653340339660645
16,2399,,4.138306617736816
16,2447,3.5087966918945312,
17,2449,,1.457233190536499
17,2499,,3.356736183166504
17,2549,,2.035628080368042
17,2591,3.314779043197632,
18,2599,,3.744018077850342
18,2649,,5.064488410949707
18,2699,,2.8836097717285156
18,2735,3.504326820373535,
19,2749,,4.165821075439453
19,2799,,3.3841686248779297
19,2849,,2.607055187225342
19,2879,3.3176393508911133,
20,2899,,3.211833953857422
20,2949,,2.740924835205078
20,2999,,3.6367785930633545
20,3023,3.241607904434204,
21,3049,,1.9932904243469238
21,3099,,2.441887140274048
21,3149,,2.0126793384552
21,3167,3.314842939376831,
22,3199,,3.7409229278564453
22,3249,,2.6151463985443115
22,3299,,8.385932922363281
22,3311,3.383784294128418,
23,3349,,1.0225486755371094
23,3399,,7.024808883666992
23,3449,,3.936767339706421
23,3455,3.2436130046844482,
24,3499,,1.9768604040145874
24,3549,,3.7882561683654785
24,3599,,2.427494525909424
24,3599,3.1381947994232178,
25,3649,,1.5589638948440552
25,3699,,1.9161521196365356
25,3743,3.147736072540283,
26,3749,,2.1688003540039062
26,3799,,4.433032035827637
26,3849,,3.8375015258789062
26,3887,3.114776134490967,
27,3899,,2.8446261882781982
27,3949,,2.969132900238037
27,3999,,1.448930263519287
27,4031,3.1387898921966553,
28,4049,,2.46844220161438
28,4099,,2.9405624866485596
28,4149,,2.459221839904785
28,4175,3.0499064922332764,
29,4199,,1.6918365955352783
29,4249,,2.536442756652832
29,4299,,3.358832359313965
29,4319,3.0663914680480957,
30,4349,,3.5241506099700928
30,4399,,3.8397161960601807
30,4449,,2.4668784141540527
30,4463,2.9660253524780273,
31,4499,,1.591602087020874
31,4549,,1.7384178638458252
31,4599,,2.535343885421753
31,4607,2.940244674682617,
32,4649,,2.8725497722625732
32,4699,,2.2554779052734375
32,4749,,3.1734206676483154
32,4751,2.903885841369629,
33,4799,,1.7006194591522217
33,4849,,5.617579460144043
33,4895,3.0133485794067383,
34,4899,,3.4405391216278076
34,4949,,1.8506757020950317
34,4999,,1.6721749305725098
34,5039,2.8360869884490967,
35,5049,,2.8241705894470215
35,5099,,4.372127056121826
35,5149,,3.927278518676758
35,5183,2.987175226211548,
36,5199,,1.8020445108413696
36,5249,,2.0225725173950195
36,5299,,4.264482498168945
36,5327,2.901193857192993,
37,5349,,2.824275255203247
37,5399,,1.696410894393921
37,5449,,2.6194522380828857
37,5471,2.855299472808838,
38,5499,,1.4913495779037476
38,5549,,1.1347527503967285
38,5599,,1.4399378299713135
38,5615,2.8358547687530518,
39,5649,,4.413046360015869
39,5699,,2.1896190643310547
39,5749,,1.9193055629730225
39,5759,2.8958630561828613,
40,5799,,3.010560989379883
40,5849,,1.3264060020446777
40,5899,,2.9447128772735596
40,5903,2.8187365531921387,
41,5949,,1.8977006673812866
41,5999,,3.3353776931762695
41,6047,2.792813301086426,
42,6049,,2.5870723724365234
42,6099,,2.777027130126953
42,6149,,3.189570903778076
42,6191,2.880380630493164,
43,6199,,2.9831740856170654
43,6249,,2.911897897720337
43,6299,,3.6834168434143066
43,6335,2.846862316131592,
44,6349,,4.0394463539123535
44,6399,,4.1535868644714355
44,6449,,1.2213821411132812
44,6479,2.80319881439209,
45,6499,,3.3284969329833984
45,6549,,2.440603017807007
45,6599,,3.413062334060669
45,6623,2.80033278465271,
46,6649,,2.2788448333740234
46,6699,,1.548526644706726
46,6749,,2.310375690460205
46,6767,2.8686716556549072,
