epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,49,,1.564847469329834,,
0,99,,1.0341720581054688,,
,0,,,,0.8835892081260681
,1,,,,1.0349090099334717
,2,,,,0.9300130009651184
,3,,,,0.7414934635162354
,4,,,,0.8283961415290833
0,140,,,0.8850976824760437,
0,140,1.0389583110809326,,,
1,149,,1.1917827129364014,,
1,199,,1.5264580249786377,,
1,249,,1.2577004432678223,,
,5,,,,0.8022949695587158
,6,,,,0.9743833541870117
,7,,,,0.8284848928451538
,8,,,,0.7173815965652466
,9,,,,0.7571958303451538
1,281,,,0.8174545764923096,
1,281,0.9950793385505676,,,
2,299,,1.3250393867492676,,
2,349,,1.1908621788024902,,
2,399,,0.7646133303642273,,
,10,,,,0.6780810952186584
,11,,,,0.8693103194236755
,12,,,,0.6622931361198425
,13,,,,0.6367518901824951
,14,,,,0.6632111668586731
2,422,,,0.7029223442077637,
2,422,0.9428865909576416,,,
3,449,,0.7830376625061035,,
3,499,,0.6082409024238586,,
3,549,,0.8846193552017212,,
,15,,,,0.39941731095314026
,16,,,,0.5930852293968201
,17,,,,0.3889935612678528
,18,,,,0.41000205278396606
,19,,,,0.5161462426185608
3,563,,,0.46012845635414124,
3,563,0.8526192307472229,,,
4,599,,0.9470809698104858,,
4,649,,0.6546123027801514,,
4,699,,0.48124101758003235,,
,20,,,,0.5298551917076111
,21,,,,0.6742249727249146
,22,,,,0.4046507477760315
,23,,,,0.47411853075027466
,24,,,,0.5922006964683533
4,704,,,0.533543586730957,
4,704,0.7856307625770569,,,
5,749,,1.289750099182129,,
5,799,,0.7322689890861511,,
,25,,,,0.5011318922042847
,26,,,,0.6550450921058655
,27,,,,0.40199849009513855
,28,,,,0.4484785199165344
,29,,,,0.5568048357963562
5,845,,,0.5115606784820557,
5,845,0.7212211489677429,,,
6,849,,0.5556063652038574,,
6,899,,0.593953013420105,,
6,949,,0.4073674976825714,,
,30,,,,0.5529860258102417
,31,,,,0.7739465236663818
,32,,,,0.5852888822555542
,33,,,,0.9670586585998535
,34,,,,0.44542211294174194
6,986,,,0.670569121837616,
6,986,0.6627218723297119,,,
7,999,,0.5317552089691162,,
7,1049,,0.5033222436904907,,
7,1099,,0.7313041090965271,,
,35,,,,0.2120916247367859
,36,,,,0.3729463219642639
,37,,,,0.31146514415740967
,38,,,,0.39312073588371277
,39,,,,0.2837027907371521
7,1127,,,0.3154592216014862,
7,1127,0.6156088709831238,,,
8,1149,,0.7645270228385925,,
8,1199,,0.8249683380126953,,
8,1249,,0.7204862833023071,,
,40,,,,0.25304126739501953
,41,,,,0.3906095027923584
,42,,,,0.2771220803260803
,43,,,,0.4945204555988312
,44,,,,0.24785949289798737
8,1268,,,0.3348042070865631,
8,1268,0.5819830298423767,,,
9,1299,,0.858826756477356,,
9,1349,,0.48454880714416504,,
9,1399,,0.6716325283050537,,
,45,,,,0.22393932938575745
,46,,,,0.3775599002838135
,47,,,,0.24321597814559937
,48,,,,0.40392521023750305
,49,,,,0.25377506017684937
9,1409,,,0.3016807436943054,
9,1409,0.5377390384674072,,,
10,1449,,0.40442004799842834,,
10,1499,,0.25758227705955505,,
10,1549,,0.2723208963871002,,
,50,,,,0.22370755672454834
,51,,,,0.3779512643814087
,52,,,,0.22953692078590393
,53,,,,0.41789400577545166
,54,,,,0.21960866451263428
10,1550,,,0.2956404685974121,
10,1550,0.5425990223884583,,,
11,1599,,0.4222455620765686,,
11,1649,,0.6112037897109985,,
,55,,,,0.19171981513500214
,56,,,,0.3463582992553711
,57,,,,0.21373724937438965
,58,,,,0.3929416537284851
,59,,,,0.184034526348114
11,1691,,,0.2678537964820862,
11,1691,0.5106515288352966,,,
12,1699,,0.8634984493255615,,
12,1749,,0.6469999551773071,,
12,1799,,1.07597815990448,,
,60,,,,0.21723055839538574
,61,,,,0.3680098354816437
,62,,,,0.18552598357200623
,63,,,,0.3389946222305298
,64,,,,0.2589176595211029
12,1832,,,0.2741156816482544,
12,1832,0.5022305846214294,,,
13,1849,,0.18310432136058807,,
13,1899,,0.43782302737236023,,
13,1949,,0.6660397052764893,,
,65,,,,0.257284939289093
,66,,,,0.40603893995285034
,67,,,,0.23672594130039215
,68,,,,0.4137449264526367
,69,,,,0.22895655035972595
13,1973,,,0.31059110164642334,
13,1973,0.48963576555252075,,,
14,1999,,0.5112267732620239,,
14,2049,,1.081904411315918,,
14,2099,,0.1461908370256424,,
,70,,,,0.1880064159631729
,71,,,,0.36135780811309814
,72,,,,0.211875319480896
,73,,,,0.3525870442390442
,74,,,,0.24772973358631134
14,2114,,,0.272941529750824,
14,2114,0.4610753655433655,,,
15,2149,,0.2865292429924011,,
15,2199,,0.40597304701805115,,
15,2249,,0.6921478509902954,,
,75,,,,0.15100568532943726
,76,,,,0.3080381751060486
,77,,,,0.14746344089508057
,78,,,,0.3016342520713806
,79,,,,0.1879243403673172
15,2255,,,0.22001545131206512,
15,2255,0.47387057542800903,,,
16,2299,,0.6738616228103638,,
16,2349,,0.7792617678642273,,
,80,,,,0.2710844874382019
,81,,,,0.36900800466537476
,82,,,,0.21313999593257904
,83,,,,0.3115723133087158
,84,,,,0.3569797873497009
16,2396,,,0.3030076026916504,
16,2396,0.4689135253429413,,,
17,2399,,0.4333096146583557,,
17,2449,,0.3752032220363617,,
17,2499,,0.403705358505249,,
,85,,,,0.15578299760818481
,86,,,,0.3156264126300812
,87,,,,0.2343088835477829
,88,,,,0.39578741788864136
,89,,,,0.15095824003219604
17,2537,,,0.2530449628829956,
17,2537,0.46423929929733276,,,
18,2549,,0.1943240463733673,,
18,2599,,0.4680585563182831,,
18,2649,,0.45901644229888916,,
,90,,,,0.18898998200893402
,91,,,,0.35350289940834045
,92,,,,0.2101811021566391
,93,,,,0.34492841362953186
,94,,,,0.23347726464271545
18,2678,,,0.2670553922653198,
18,2678,0.4500686526298523,,,
19,2699,,0.4599766135215759,,
19,2749,,0.32149600982666016,,
19,2799,,0.26870086789131165,,
,95,,,,0.1481306403875351
,96,,,,0.3159249722957611
,97,,,,0.1460399329662323
,98,,,,0.3538289964199066
,99,,,,0.17089782655239105
19,2819,,,0.2284020632505417,
19,2819,0.4372450113296509,,,
20,2849,,0.41038352251052856,,
20,2899,,0.5219783782958984,,
20,2949,,0.3602151572704315,,
,100,,,,0.43373939394950867
,101,,,,0.5608048439025879
,102,,,,0.4427223801612854
,103,,,,0.8316113948822021
,104,,,,0.22413642704486847
20,2960,,,0.50564044713974,
20,2960,0.43908050656318665,,,
