epoch,step,train_loss_epoch,train_loss_step
0,49,,10.032770156860352
0,99,,11.614486694335938
0,144,10.545611381530762,
1,149,,9.043581008911133
1,199,,8.355178833007812
1,249,,5.239858627319336
1,289,8.74632740020752,
2,299,,11.257755279541016
2,349,,5.421852111816406
2,399,,5.107998371124268
2,434,7.424853324890137,
3,449,,3.383647918701172
3,499,,9.179275512695312
3,549,,8.516912460327148
3,579,6.621870517730713,
4,599,,7.4926438331604
4,649,,3.285099983215332
4,699,,4.847049713134766
4,724,5.799639701843262,
5,749,,5.215438365936279
5,799,,3.8406715393066406
5,849,,4.083125114440918
5,869,5.016216278076172,
6,899,,5.625669479370117
6,949,,5.432034015655518
6,999,,5.184757232666016
6,1014,4.467276573181152,
7,1049,,3.489062786102295
7,1099,,4.2286834716796875
7,1149,,8.301159858703613
7,1159,4.432790279388428,
8,1199,,5.211485862731934
8,1249,,6.530673027038574
8,1299,,4.319178581237793
8,1304,4.072709560394287,
9,1349,,2.4234986305236816
9,1399,,5.7499494552612305
9,1449,,3.5327460765838623
9,1449,3.976013660430908,
10,1499,,2.455186367034912
10,1549,,4.398940086364746
10,1594,3.9070534706115723,
11,1599,,3.0628151893615723
11,1649,,2.9555861949920654
11,1699,,0.8562538623809814
11,1739,3.8044707775115967,
12,1749,,3.4273085594177246
12,1799,,3.1872081756591797
12,1849,,3.214641809463501
12,1884,3.694531202316284,
13,1899,,2.0259130001068115
13,1949,,2.8959362506866455
13,1999,,1.9149346351623535
13,2029,3.4454846382141113,
14,2049,,1.833441972732544
14,2099,,3.108564615249634
14,2149,,3.593923568725586
14,2174,3.359711170196533,
15,2199,,9.957770347595215
15,2249,,4.052694797515869
15,2299,,2.5320682525634766
15,2319,3.4102261066436768,
16,2349,,1.755250334739685
16,2399,,4.195314884185791
16,2449,,7.7114410400390625
16,2464,3.373826265335083,
17,2499,,2.4631245136260986
17,2549,,2.330749034881592
17,2599,,4.602833271026611
17,2609,3.1577603816986084,
18,2649,,4.461883544921875
18,2699,,2.571472644805908
18,2749,,2.9460792541503906
18,2754,2.9817752838134766,
19,2799,,2.249908447265625
19,2849,,1.8511642217636108
19,2899,,2.8311409950256348
19,2899,3.151028871536255,
20,2949,,6.236051082611084
20,2999,,2.71298885345459
20,3044,3.083442211151123,
21,3049,,4.519052028656006
21,3099,,4.083786487579346
21,3149,,2.0224270820617676
21,3189,3.0192387104034424,
22,3199,,1.7149958610534668
22,3249,,5.221065521240234
22,3299,,1.399064064025879
22,3334,2.9050776958465576,
23,3349,,2.550787925720215
23,3399,,4.704721450805664
23,3449,,4.851694107055664
23,3479,3.031193733215332,
24,3499,,2.201847553253174
24,3549,,2.149909496307373
24,3599,,3.323866367340088
24,3624,2.8921194076538086,
25,3649,,4.294186592102051
25,3699,,1.9898821115493774
25,3749,,1.3121311664581299
25,3769,3.001331090927124,
26,3799,,5.42546272277832
26,3849,,4.46624755859375
26,3899,,2.4881742000579834
26,3914,2.9162371158599854,
27,3949,,3.6463816165924072
27,3999,,2.041898488998413
27,4049,,1.8677890300750732
27,4059,2.820718288421631,
28,4099,,1.5659947395324707
28,4149,,3.1083765029907227
28,4199,,3.19303560256958
28,4204,2.8210225105285645,
29,4249,,3.6301050186157227
29,4299,,3.6531481742858887
29,4349,,1.2868963479995728
29,4349,2.797396421432495,
30,4399,,2.7407779693603516
30,4449,,1.537671685218811
30,4494,2.8146817684173584,
31,4499,,2.812260150909424
31,4549,,2.9596354961395264
31,4599,,4.239784240722656
31,4639,2.8741090297698975,
32,4649,,2.344240427017212
32,4699,,3.208674669265747
32,4749,,2.9019556045532227
32,4784,2.960754156112671,
33,4799,,1.8114370107650757
33,4849,,3.0050885677337646
33,4899,,2.296769380569458
33,4929,2.5540976524353027,
34,4949,,4.119708061218262
34,4999,,0.8558409214019775
34,5049,,2.5636467933654785
34,5074,2.6045002937316895,
35,5099,,1.3912403583526611
35,5149,,2.038303852081299
35,5199,,4.7193474769592285
35,5219,2.595726490020752,
36,5249,,1.4498188495635986
36,5299,,1.4240782260894775
36,5349,,2.929492235183716
36,5364,2.6666054725646973,
37,5399,,1.3673357963562012
37,5449,,1.6807376146316528
37,5499,,3.469165563583374
37,5509,2.7991394996643066,
38,5549,,2.9531970024108887
38,5599,,2.154184579849243
38,5649,,1.2228803634643555
38,5654,2.7473978996276855,
