epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,49,,6.253966808319092,,
0,99,,6.880655765533447,,
0,149,,4.204168319702148,,
,0,,,,10.853449821472168
,1,,,,10.122091293334961
,2,,,,9.809179306030273
,3,,,,6.247198104858398
,4,,,,9.978986740112305
,5,,,,10.362464904785156
,6,,,,4.610135555267334
,7,,,,7.346039772033691
,8,,,,6.069092750549316
,9,,,,12.47858715057373
,10,,,,7.37801456451416
,11,,,,5.83805513381958
,12,,,,8.27940559387207
,13,,,,9.347126007080078
,14,,,,6.882214546203613
,15,,,,8.190533638000488
,16,,,,9.153724670410156
,17,,,,8.361912727355957
,18,,,,8.348466873168945
,19,,,,4.208605766296387
,20,,,,4.532436370849609
,21,,,,9.150915145874023
,22,,,,5.433506011962891
,23,,,,12.0404052734375
,24,,,,4.803814888000488
,25,,,,10.976795196533203
,26,,,,10.180265426635742
,27,,,,7.615717887878418
,28,,,,5.0724334716796875
,29,,,,5.4726762771606445
,30,,,,7.1961259841918945
,31,,,,5.314302444458008
,32,,,,4.640058517456055
,33,,,,5.887984275817871
,34,,,,6.825274467468262
,35,,,,6.042665004730225
,36,,,,7.558632850646973
,37,,,,9.032336235046387
,38,,,,7.59909725189209
,39,,,,6.270495414733887
,40,,,,10.598858833312988
0,159,,,7.656171798706055,
0,159,7.676461696624756,,,
1,199,,6.113624572753906,,
1,249,,7.687132835388184,,
1,299,,6.734350204467773,,
,41,,,,10.666268348693848
,42,,,,8.663970947265625
,43,,,,8.660173416137695
,44,,,,4.882012844085693
,45,,,,8.030749320983887
,46,,,,9.613616943359375
,47,,,,3.936495304107666
,48,,,,5.667511463165283
,49,,,,5.655735969543457
,50,,,,11.315637588500977
,51,,,,6.778878688812256
,52,,,,4.4035444259643555
,53,,,,6.631451606750488
,54,,,,7.685083389282227
,55,,,,6.484175682067871
,56,,,,7.966002464294434
,57,,,,7.667137145996094
,58,,,,8.080365180969238
,59,,,,8.473260879516602
,60,,,,4.499032497406006
,61,,,,4.001035690307617
,62,,,,7.427351951599121
,63,,,,4.3036346435546875
,64,,,,11.850147247314453
,65,,,,4.380962371826172
,66,,,,8.925745964050293
,67,,,,8.821011543273926
,68,,,,7.020362854003906
,69,,,,5.774106979370117
,70,,,,4.834565162658691
,71,,,,7.064407825469971
,72,,,,5.28341007232666
,73,,,,3.9779415130615234
,74,,,,6.066420555114746
,75,,,,6.8620195388793945
,76,,,,6.074080467224121
,77,,,,6.268918991088867
,78,,,,8.20776081085205
,79,,,,7.092226982116699
,80,,,,5.716422080993652
,81,,,,8.829169273376465
1,319,,,6.9048686027526855,
1,319,7.047640800476074,,,
2,349,,9.625016212463379,,
2,399,,4.527899742126465,,
2,449,,6.698155403137207,,
,82,,,,9.224681854248047
,83,,,,6.990965843200684
,84,,,,5.892892837524414
,85,,,,4.179218292236328
,86,,,,6.153380870819092
,87,,,,7.164035797119141
,88,,,,3.17386531829834
,89,,,,4.487828254699707
,90,,,,4.618284702301025
,91,,,,9.569219589233398
,92,,,,3.790012836456299
,93,,,,2.8934831619262695
,94,,,,4.648392677307129
,95,,,,6.0541768074035645
,96,,,,5.765748023986816
,97,,,,6.278531074523926
,98,,,,6.514822006225586
,99,,,,6.961791038513184
,100,,,,5.770991325378418
,101,,,,4.214360237121582
,102,,,,3.0916881561279297
,103,,,,5.52372407913208
,104,,,,3.4505932331085205
,105,,,,7.660026550292969
,106,,,,4.638653755187988
,107,,,,6.889273643493652
,108,,,,8.61500072479248
,109,,,,5.127774238586426
,110,,,,4.963202476501465
,111,,,,3.630903720855713
,112,,,,6.088100433349609
,113,,,,4.619034767150879
,114,,,,4.191890239715576
,115,,,,4.265056610107422
,116,,,,6.546104431152344
,117,,,,5.243424415588379
,118,,,,4.713759899139404
,119,,,,7.1990275382995605
,120,,,,5.355415344238281
,121,,,,5.662195205688477
,122,,,,5.185157775878906
2,479,,,5.543300628662109,
2,479,6.231587886810303,,,
3,499,,7.269711494445801,,
3,549,,5.041984558105469,,
3,599,,8.59231185913086,,
,123,,,,7.131654739379883
,124,,,,4.850291728973389
,125,,,,5.874789714813232
,126,,,,3.905853748321533
,127,,,,5.029084205627441
,128,,,,5.766178131103516
,129,,,,2.495001792907715
,130,,,,3.1907401084899902
,131,,,,4.062027931213379
,132,,,,8.737249374389648
,133,,,,3.90779447555542
,134,,,,2.7514281272888184
,135,,,,3.2416329383850098
,136,,,,5.5134148597717285
,137,,,,3.482187271118164
,138,,,,5.586173057556152
,139,,,,4.3791069984436035
,140,,,,5.880331516265869
,141,,,,5.499059200286865
,142,,,,3.5941078662872314
,143,,,,2.41194224357605
,144,,,,3.3031485080718994
,145,,,,1.85809326171875
,146,,,,5.046272277832031
,147,,,,3.9840049743652344
,148,,,,4.807741165161133
,149,,,,7.324883460998535
,150,,,,4.681639671325684
,151,,,,3.919341802597046
,152,,,,3.3139231204986572
,153,,,,5.614773273468018
,154,,,,3.3269712924957275
,155,,,,4.2622785568237305
,156,,,,4.204902648925781
,157,,,,5.596354007720947
,158,,,,3.7891931533813477
,159,,,,4.879968166351318
,160,,,,5.725605010986328
,161,,,,4.621291160583496
,162,,,,4.9508209228515625
,163,,,,7.3886260986328125
3,639,,,4.580084800720215,
3,639,5.474752426147461,,,
4,649,,4.99906063079834,,
4,699,,4.113012313842773,,
4,749,,5.437666893005371,,
4,799,,4.973664283752441,,
,164,,,,6.467028617858887
,165,,,,4.470048904418945
,166,,,,4.030727863311768
,167,,,,3.32100248336792
,168,,,,4.427369117736816
,169,,,,4.91173791885376
,170,,,,2.2035298347473145
,171,,,,2.9928171634674072
,172,,,,3.691019058227539
,173,,,,7.211150646209717
,174,,,,3.054671287536621
,175,,,,1.8384183645248413
,176,,,,2.4690802097320557
,177,,,,3.5440173149108887
,178,,,,4.118644714355469
,179,,,,4.027049541473389
,180,,,,4.23889684677124
,181,,,,5.191887855529785
,182,,,,4.48203182220459
,183,,,,2.7053518295288086
,184,,,,2.1080379486083984
,185,,,,3.247361660003662
,186,,,,2.284865617752075
,187,,,,4.626005172729492
,188,,,,3.311030387878418
,189,,,,4.4122395515441895
,190,,,,6.302960395812988
,191,,,,4.434693336486816
,192,,,,3.663665533065796
,193,,,,1.925986409187317
,194,,,,4.551994323730469
,195,,,,3.1951708793640137
,196,,,,3.705495595932007
,197,,,,4.013077735900879
,198,,,,6.719622611999512
,199,,,,3.7166695594787598
,200,,,,5.039636611938477
,201,,,,6.774305820465088
,202,,,,3.3218917846679688
,203,,,,4.535740375518799
,204,,,,3.2898688316345215
4,799,,,4.027563095092773,
4,799,5.2372870445251465,,,
5,849,,6.015392780303955,,
5,899,,5.678027153015137,,
5,949,,5.832825660705566,,
,205,,,,5.959799766540527
,206,,,,3.859219551086426
,207,,,,3.6615664958953857
,208,,,,2.891892910003662
,209,,,,3.185495138168335
,210,,,,4.259072303771973
,211,,,,2.351867437362671
,212,,,,2.956598997116089
,213,,,,2.6434390544891357
,214,,,,6.463154315948486
,215,,,,2.9527792930603027
