epoch,step,train_loss_epoch,train_loss_step
0,49,,9.418379783630371
0,99,,7.72971248626709
0,144,10.33422565460205,
1,149,,10.338483810424805
1,199,,6.6027021408081055
1,249,,9.905723571777344
1,289,8.832308769226074,
2,299,,7.016122817993164
2,349,,6.935318946838379
2,399,,5.37790584564209
2,434,7.018005847930908,
3,449,,4.38991641998291
3,499,,10.730667114257812
3,549,,5.306017875671387
3,579,6.0687031745910645,
4,599,,6.239485740661621
4,649,,4.224262714385986
4,699,,7.0475263595581055
4,724,5.315749645233154,
5,749,,4.894623756408691
5,799,,4.124629974365234
5,849,,6.0258941650390625
5,869,5.08105993270874,
6,899,,5.4255218505859375
6,949,,4.314698219299316
6,999,,4.984436511993408
6,1014,4.617071628570557,
7,1049,,4.309847354888916
7,1099,,2.0902276039123535
7,1149,,6.8196258544921875
7,1159,4.419396877288818,
8,1199,,3.058553695678711
8,1249,,4.922334671020508
8,1299,,4.437868118286133
8,1304,4.095817565917969,
9,1349,,3.2503609657287598
9,1399,,2.842728853225708
9,1449,,2.711543321609497
9,1449,3.8628299236297607,
10,1499,,2.1195006370544434
10,1549,,3.1842145919799805
10,1594,3.723954916000366,
11,1599,,1.905478835105896
11,1649,,2.1917500495910645
11,1699,,4.360687732696533
11,1739,3.6339826583862305,
12,1749,,1.5567892789840698
12,1799,,3.177746057510376
12,1849,,1.6588008403778076
12,1884,3.5465400218963623,
13,1899,,2.844156265258789
13,1949,,2.817880630493164
13,1999,,4.47683572769165
13,2029,3.4737467765808105,
14,2049,,4.52256965637207
14,2099,,2.84405779838562
14,2149,,3.4971585273742676
14,2174,3.514108896255493,
15,2199,,1.9977761507034302
15,2249,,2.510348081588745
15,2299,,2.506869316101074
15,2319,3.429896593093872,
16,2349,,3.360426187515259
16,2399,,2.658689260482788
16,2449,,5.3318772315979
16,2464,3.268829584121704,
17,2499,,3.5152289867401123
17,2549,,2.6307613849639893
17,2599,,3.0404324531555176
17,2609,3.22710919380188,
18,2649,,2.5272023677825928
18,2699,,6.189741611480713
18,2749,,4.25902795791626
18,2754,3.2102694511413574,
19,2799,,2.4606335163116455
19,2849,,2.6383566856384277
19,2899,,2.795548915863037
19,2899,3.1954197883605957,
20,2949,,2.0586094856262207
20,2999,,5.2796478271484375
20,3044,3.155834674835205,
21,3049,,3.115367889404297
21,3099,,5.898638725280762
21,3149,,2.5191903114318848
21,3189,3.040715456008911,
22,3199,,2.5980193614959717
22,3249,,2.2461800575256348
22,3299,,3.268770694732666
22,3334,3.0618600845336914,
23,3349,,3.6883277893066406
23,3399,,2.643160343170166
23,3449,,2.535273551940918
23,3479,2.991001844406128,
24,3499,,2.9230010509490967
24,3549,,2.6439709663391113
24,3599,,2.3493733406066895
24,3624,2.940868377685547,
25,3649,,2.2736639976501465
25,3699,,8.412347793579102
25,3749,,3.892453193664551
25,3769,2.913382053375244,
26,3799,,3.047544002532959
26,3849,,4.13763952255249
26,3899,,2.9473087787628174
26,3914,3.1075992584228516,
27,3949,,2.309177875518799
27,3999,,1.939141869544983
27,4049,,2.5539612770080566
27,4059,2.9064455032348633,
28,4099,,0.8595362901687622
28,4149,,5.295860767364502
28,4199,,3.500619888305664
28,4204,2.8513219356536865,
29,4249,,2.7146522998809814
29,4299,,2.969139814376831
29,4349,,2.7445573806762695
29,4349,2.669562578201294,
30,4399,,5.4001641273498535
30,4449,,3.093074321746826
30,4494,2.8021063804626465,
31,4499,,1.6386864185333252
31,4549,,1.8667609691619873
31,4599,,3.1300182342529297
31,4639,2.9530560970306396,
32,4649,,2.7844343185424805
32,4699,,2.049619436264038
32,4749,,1.4451115131378174
32,4784,2.9310553073883057,
33,4799,,2.6522655487060547
33,4849,,3.151599407196045
33,4899,,2.526386260986328
33,4929,2.783336877822876,
34,4949,,1.6729686260223389
34,4999,,2.217135429382324
34,5049,,1.7112675905227661
34,5074,2.8070404529571533,
