epoch,step,train_loss_epoch,train_loss_step
0,49,,8.733624458312988
0,99,,10.664331436157227
0,145,7.860547065734863,
1,149,,6.962460041046143
1,199,,9.004192352294922
1,249,,4.697802543640137
1,291,7.328299522399902,
2,299,,7.6710429191589355
2,349,,6.491080284118652
2,399,,4.482917785644531
2,437,6.552640914916992,
3,449,,6.8046393394470215
3,499,,3.665714740753174
3,549,,4.931970596313477
3,583,6.09608793258667,
4,599,,7.743049621582031
4,649,,6.142527103424072
4,699,,4.358759880065918
4,729,5.446789741516113,
5,749,,4.656670570373535
5,799,,6.535841941833496
5,849,,5.47015905380249
5,875,5.411082744598389,
6,899,,7.123418807983398
6,949,,3.664414167404175
6,999,,4.030922889709473
6,1021,5.0742621421813965,
7,1049,,4.439014434814453
7,1099,,5.2518463134765625
7,1149,,5.577528953552246
7,1167,4.769148826599121,
8,1199,,4.192730903625488
8,1249,,5.309322357177734
8,1299,,2.959408760070801
8,1313,4.600265026092529,
9,1349,,3.0688443183898926
9,1399,,1.6522557735443115
9,1449,,3.3517274856567383
9,1459,4.323718547821045,
10,1499,,2.632850170135498
10,1549,,4.030272960662842
10,1599,,1.3118743896484375
10,1605,4.162777423858643,
11,1649,,3.4748964309692383
11,1699,,4.750521183013916
11,1749,,2.7148375511169434
11,1751,4.228053569793701,
12,1799,,4.365517616271973
12,1849,,2.9182872772216797
12,1897,3.84615159034729,
13,1899,,4.325124740600586
13,1949,,5.785417556762695
13,1999,,7.087150573730469
13,2043,3.8163580894470215,
14,2049,,2.363929510116577
14,2099,,3.955008029937744
14,2149,,3.3861217498779297
14,2189,3.9112603664398193,
15,2199,,2.5441207885742188
15,2249,,3.215266227722168
15,2299,,2.817533254623413
15,2335,3.8245184421539307,
16,2349,,2.9694888591766357
16,2399,,3.0434064865112305
16,2449,,2.0225462913513184
16,2481,3.6259958744049072,
17,2499,,4.326630115509033
17,2549,,3.544128894805908
17,2599,,3.056867837905884
17,2627,3.64949631690979,
18,2649,,4.0936784744262695
18,2699,,3.8175907135009766
18,2749,,2.3323614597320557
18,2773,3.645719289779663,
19,2799,,6.210172176361084
19,2849,,1.8960614204406738
19,2899,,3.815051794052124
19,2919,3.6476645469665527,
20,2949,,4.105489730834961
20,2999,,1.679180383682251
20,3049,,2.4425582885742188
20,3065,3.6182024478912354,
21,3099,,3.20831561088562
21,3149,,2.445423126220703
21,3199,,1.1515378952026367
21,3211,3.3606209754943848,
22,3249,,4.823200225830078
22,3299,,3.0806021690368652
22,3349,,3.5786218643188477
22,3357,3.521414041519165,
23,3399,,1.5704265832901
23,3449,,4.802156448364258
23,3499,,3.1853413581848145
23,3503,3.4665327072143555,
24,3549,,4.161074638366699
24,3599,,2.337656021118164
24,3649,,2.4313414096832275
24,3649,3.3408865928649902,
25,3699,,1.4958070516586304
25,3749,,3.9324564933776855
25,3795,3.4168269634246826,
26,3799,,2.5293068885803223
26,3849,,2.575962781906128
26,3899,,4.631587028503418
26,3941,3.332770347595215,
27,3949,,1.1240864992141724
27,3999,,3.5811986923217773
