epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,49,,1.4892573356628418,,
0,99,,0.7418097257614136,,
,0,,,,0.9654048085212708
,1,,,,0.9830052852630615
,2,,,,0.7370849847793579
,3,,,,0.7035127878189087
,4,,,,1.011330246925354
0,140,,,0.876701831817627,
0,140,1.0546002388000488,,,
1,149,,1.2404639720916748,,
1,199,,1.236793041229248,,
1,249,,1.317759394645691,,
,5,,,,0.9023376107215881
,6,,,,0.9654891490936279
,7,,,,0.7383601069450378
,8,,,,0.7156684994697571
,9,,,,0.899227499961853
1,281,,,0.8428059816360474,
1,281,1.0025914907455444,,,
2,299,,0.7244043350219727,,
2,349,,0.9949201345443726,,
2,399,,1.1050803661346436,,
,10,,,,0.8373792171478271
,11,,,,0.9481693506240845
,12,,,,0.7411162853240967
,13,,,,0.7317848205566406
,14,,,,0.7693616151809692
2,422,,,0.8064904808998108,
2,422,0.9816954135894775,,,
3,449,,1.34269118309021,,
3,499,,0.6444432735443115,,
3,549,,0.812871515750885,,
,15,,,,0.83660888671875
,16,,,,0.941672682762146
,17,,,,0.7416807413101196
,18,,,,0.7009201049804688
,19,,,,0.75657057762146
3,563,,,0.7964885234832764,
3,563,0.9498786926269531,,,
4,599,,0.5655134320259094,,
4,649,,1.1544880867004395,,
4,699,,1.096840739250183,,
,20,,,,0.7795817852020264
,21,,,,0.890856146812439
,22,,,,0.6744411587715149
,23,,,,0.692931056022644
,24,,,,0.6406814455986023
4,704,,,0.7381346821784973,
4,704,0.9326781034469604,,,
5,749,,0.7646137475967407,,
5,799,,1.014068841934204,,
,25,,,,0.5810720324516296
,26,,,,0.7560670375823975
,27,,,,0.5534129738807678
,28,,,,0.5953183770179749
,29,,,,0.4324268400669098
5,845,,,0.5875371694564819,
5,845,0.837770402431488,,,
6,849,,0.590496301651001,,
6,899,,1.1577011346817017,,
6,949,,0.6387122869491577,,
,30,,,,0.6031153798103333
,31,,,,0.6589465141296387
,32,,,,0.44150248169898987
,33,,,,0.4646061658859253
,34,,,,0.5034887194633484
6,986,,,0.5351226925849915,
6,986,0.7603076696395874,,,
7,999,,0.6248802542686462,,
7,1049,,0.656466543674469,,
7,1099,,0.3676041066646576,,
,35,,,,0.2671520709991455
,36,,,,0.5197410583496094
,37,,,,0.3269069194793701
,38,,,,0.43221229314804077
,39,,,,0.22920873761177063
7,1127,,,0.3582707941532135,
7,1127,0.6680940985679626,,,
8,1149,,0.7235483527183533,,
8,1199,,0.27674275636672974,,
8,1249,,0.7575804591178894,,
,40,,,,0.2779630720615387
,41,,,,0.49964094161987305
,42,,,,0.2747441828250885
,43,,,,0.33549076318740845
,44,,,,0.28319284319877625
8,1268,,,0.3355143666267395,
8,1268,0.6031401753425598,,,
9,1299,,0.5485180020332336,,
9,1349,,0.296812504529953,,
9,1399,,0.6080711483955383,,
,45,,,,0.21321892738342285
,46,,,,0.4885101914405823
,47,,,,0.3065609335899353
,48,,,,0.42255181074142456
,49,,,,0.14086900651454926
9,1409,,,0.3187902271747589,
9,1409,0.5409908890724182,,,
10,1449,,0.4665200412273407,,
10,1499,,0.3499990701675415,,
10,1549,,0.38197481632232666,,
,50,,,,0.21880167722702026
,51,,,,0.4426392912864685
,52,,,,0.29342421889305115
,53,,,,0.38354945182800293
,54,,,,0.1948680281639099
10,1550,,,0.30952292680740356,
10,1550,0.5379042625427246,,,
11,1599,,0.564356803894043,,
11,1649,,0.4368818998336792,,
,55,,,,0.26069533824920654
,56,,,,0.4652349650859833
,57,,,,0.308355450630188
,58,,,,0.339505672454834
,59,,,,0.3751293122768402
11,1691,,,0.34913426637649536,
11,1691,0.534735918045044,,,
12,1699,,0.3206517696380615,,
12,1749,,0.7117392420768738,,
12,1799,,0.7169074416160583,,
,60,,,,0.24611535668373108
,61,,,,0.4623923897743225
,62,,,,0.290105402469635
,63,,,,0.3978268504142761
,64,,,,0.2525981366634369
12,1832,,,0.3317873477935791,
12,1832,0.5157729387283325,,,
13,1849,,0.8590988516807556,,
13,1899,,0.25521135330200195,,
13,1949,,0.6690342426300049,,
,65,,,,0.2013770490884781
,66,,,,0.4130241274833679
,67,,,,0.23397193849086761
,68,,,,0.351228803396225
,69,,,,0.2595774531364441
13,1973,,,0.29266300797462463,
13,1973,0.46337831020355225,,,
14,1999,,0.7436239123344421,,
14,2049,,0.2798793911933899,,
14,2099,,0.5860745906829834,,
,70,,,,0.21444560587406158
,71,,,,0.39909619092941284
,72,,,,0.23703184723854065
,73,,,,0.33296871185302734
,74,,,,0.28158530592918396
14,2114,,,0.29331886768341064,
14,2114,0.47375747561454773,,,
15,2149,,0.6162798404693604,,
15,2199,,0.709621012210846,,
15,2249,,0.4660928249359131,,
,75,,,,0.16023212671279907
,76,,,,0.3718993067741394
,77,,,,0.21438369154930115
,78,,,,0.3871525824069977
,79,,,,0.180036723613739
15,2255,,,0.26486149430274963,
15,2255,0.45459169149398804,,,
16,2299,,0.5116026401519775,,
16,2349,,0.33951523900032043,,
,80,,,,0.1694122850894928
,81,,,,0.38375356793403625
,82,,,,0.23327037692070007
,83,,,,0.35045549273490906
,84,,,,0.22829443216323853
16,2396,,,0.2741844952106476,
16,2396,0.4341585040092468,,,
17,2399,,0.5541338324546814,,
17,2449,,0.3228340744972229,,
17,2499,,0.5502375364303589,,
,85,,,,0.15894715487957
,86,,,,0.4231385588645935
,87,,,,0.28317686915397644
,88,,,,0.35989677906036377
,89,,,,0.1552828848361969
17,2537,,,0.27918604016304016,
17,2537,0.4258725941181183,,,
18,2549,,0.24677157402038574,,
18,2599,,0.6380833387374878,,
18,2649,,0.4870757460594177,,
,90,,,,0.22435486316680908
,91,,,,0.3924073576927185
,92,,,,0.20831993222236633
,93,,,,0.28026026487350464
,94,,,,0.3674221932888031
18,2678,,,0.29268449544906616,
18,2678,0.4408148229122162,,,
19,2699,,0.4032166302204132,,
19,2749,,0.37107253074645996,,
19,2799,,0.9960392713546753,,
,95,,,,0.16108612716197968
,96,,,,0.43959611654281616
,97,,,,0.28976213932037354
,98,,,,0.39260333776474
,99,,,,0.1481819599866867
19,2819,,,0.2897860109806061,
19,2819,0.41658857464790344,,,
20,2849,,0.2246837615966797,,
20,2899,,0.5233592987060547,,
20,2949,,0.6786564588546753,,
,100,,,,0.14945414662361145
,101,,,,0.38011467456817627
,102,,,,0.2535747289657593
,103,,,,0.385985404253006
,104,,,,0.1485251486301422
20,2960,,,0.2664796710014343,
20,2960,0.4220884144306183,,,
