epoch,step,train_loss_epoch,train_loss_step
0,49,,9.070484161376953
0,99,,7.172580718994141
0,143,9.256006240844727,
1,149,,10.658013343811035
1,199,,7.237456321716309
1,249,,6.173076629638672
1,287,7.878693580627441,
2,299,,4.935266494750977
2,349,,6.511240005493164
2,399,,10.133853912353516
2,431,7.215046405792236,
3,449,,3.9233436584472656
3,499,,9.60193920135498
3,549,,4.496782302856445
3,575,6.54174280166626,
4,599,,4.537313461303711
4,649,,5.3786725997924805
4,699,,5.746615886688232
4,719,5.753091335296631,
5,749,,4.583148002624512
5,799,,4.182695388793945
5,849,,3.7363317012786865
5,863,5.281042098999023,
6,899,,2.6597635746002197
6,949,,3.110717296600342
6,999,,3.296055793762207
6,1007,4.662030220031738,
7,1049,,7.58897590637207
7,1099,,3.716546058654785
7,1149,,2.718270778656006
7,1151,4.507361888885498,
8,1199,,2.279165267944336
8,1249,,3.8166394233703613
8,1295,4.078281402587891,
9,1299,,4.681678771972656
9,1349,,5.973781585693359
9,1399,,7.193491458892822
9,1439,3.840510129928589,
10,1449,,3.2039854526519775
10,1499,,3.8486602306365967
10,1549,,2.6421878337860107
10,1583,3.4933595657348633,
11,1599,,3.364882230758667
11,1649,,4.874307155609131
11,1699,,3.2226908206939697
11,1727,3.6579432487487793,
12,1749,,4.443966388702393
12,1799,,3.001101016998291
12,1849,,2.798675298690796
12,1871,3.5768749713897705,
13,1899,,3.939992904663086
13,1949,,3.1689610481262207
13,1999,,1.3405823707580566
13,2015,3.418032646179199,
14,2049,,3.213642120361328
14,2099,,2.8586554527282715
14,2149,,4.045086860656738
14,2159,3.0997743606567383,
15,2199,,3.582277774810791
15,2249,,4.075020790100098
15,2299,,2.776927947998047
15,2303,3.2242631912231445,
16,2349,,2.3634519577026367
16,2399,,2.6857008934020996
16,2447,3.1128921508789062,
17,2449,,3.436610698699951
17,2499,,2.655280590057373
17,2549,,3.718125104904175
17,2591,3.0527658462524414,
18,2599,,2.9839773178100586
18,2649,,4.411365509033203
18,2699,,4.323578834533691
18,2735,3.174891233444214,
19,2749,,3.2627527713775635
19,2799,,3.1188414096832275
19,2849,,5.1794939041137695
19,2879,3.011666774749756,
20,2899,,2.2857322692871094
20,2949,,2.8943934440612793
20,2999,,1.7945636510849
20,3023,2.9623641967773438,
21,3049,,3.7687647342681885
21,3099,,6.212116718292236
21,3149,,3.9309353828430176
21,3167,2.9511494636535645,
22,3199,,1.596921682357788
22,3249,,4.786521911621094
22,3299,,2.5425314903259277
22,3311,3.0070996284484863,
23,3349,,2.9831008911132812
23,3399,,2.738704204559326
23,3449,,3.7506935596466064
23,3455,2.8309926986694336,
24,3499,,1.1544015407562256
24,3549,,3.312875270843506
24,3599,,2.387279748916626
24,3599,2.8509750366210938,
25,3649,,3.325920581817627
25,3699,,3.96409273147583
25,3743,2.842947483062744,
26,3749,,3.097857713699341
26,3799,,4.051522254943848
26,3849,,1.7308436632156372
26,3887,2.8213343620300293,
27,3899,,1.6707451343536377
27,3949,,3.182252883911133
27,3999,,3.5589303970336914
27,4031,2.849479913711548,
28,4049,,5.428882598876953
28,4099,,2.1391077041625977
28,4149,,1.248326063156128
28,4175,2.7215967178344727,
29,4199,,5.07343864440918
29,4249,,3.1154065132141113
29,4299,,4.867928504943848
29,4319,2.8355982303619385,
30,4349,,2.858112335205078
30,4399,,4.423449516296387
30,4449,,4.3832173347473145
30,4463,2.8468518257141113,
31,4499,,2.454124689102173
31,4549,,2.3536877632141113
31,4599,,1.862985372543335
31,4607,2.594165563583374,
32,4649,,2.4570229053497314
32,4699,,3.727483034133911
32,4749,,1.491579294204712
32,4751,2.753035545349121,
33,4799,,2.062544822692871
33,4849,,2.064725399017334
33,4895,2.759040117263794,
34,4899,,2.558830738067627
34,4949,,2.8585333824157715
34,4999,,2.2243824005126953
34,5039,2.621558427810669,
35,5049,,3.848863124847412
35,5099,,3.908452272415161
35,5149,,3.4001083374023438
35,5183,2.5342884063720703,
36,5199,,2.2604012489318848
36,5249,,1.883361577987671
36,5299,,0.9293019771575928
36,5327,2.4850096702575684,
37,5349,,1.722696304321289
37,5399,,1.865509033203125
37,5449,,1.4365513324737549
37,5471,2.5905439853668213,
38,5499,,2.5048322677612305
38,5549,,3.014892578125
38,5599,,5.090255260467529
38,5615,2.512827157974243,
39,5649,,1.7632811069488525
39,5699,,4.913908958435059
39,5749,,1.791252851486206
39,5759,2.5535407066345215,
40,5799,,3.3059916496276855
40,5849,,1.8219108581542969
40,5899,,1.6005232334136963
40,5903,2.5317463874816895,
41,5949,,1.9594050645828247
41,5999,,4.8093037605285645
41,6047,2.6272761821746826,
