epoch,step,train_loss_epoch,train_loss_step
0,49,,7.601717948913574
0,99,,10.455236434936523
0,143,10.147807121276855,
1,149,,4.398221969604492
1,199,,9.59628677368164
1,249,,5.844451904296875
1,287,8.251239776611328,
2,299,,6.334738731384277
2,349,,7.663429260253906
2,399,,4.442984580993652
2,431,7.196882247924805,
3,449,,7.673830986022949
3,499,,2.937221050262451
3,549,,4.400930404663086
3,575,6.468525409698486,
4,599,,6.662647247314453
4,649,,4.712517261505127
4,699,,4.414271354675293
4,719,5.503753662109375,
5,749,,3.528430700302124
5,799,,5.285442352294922
5,849,,4.814196586608887
5,863,5.038850784301758,
6,899,,4.68801212310791
6,949,,5.080145835876465
6,999,,4.183515548706055
6,1007,4.598933696746826,
7,1049,,4.388604640960693
7,1099,,4.069016933441162
7,1149,,5.192094326019287
7,1151,4.292118072509766,
8,1199,,7.443831443786621
8,1249,,2.3733069896698
8,1295,4.135319232940674,
9,1299,,4.280776023864746
9,1349,,2.8189923763275146
9,1399,,4.984912872314453
9,1439,3.936790943145752,
10,1449,,2.0866892337799072
10,1499,,3.0881543159484863
10,1549,,5.173644065856934
10,1583,3.9414477348327637,
11,1599,,4.1252851486206055
11,1649,,4.786873817443848
11,1699,,2.411046028137207
11,1727,3.733534097671509,
12,1749,,5.447629451751709
12,1799,,5.417080402374268
12,1849,,2.90484356880188
12,1871,3.6345508098602295,
13,1899,,3.6798667907714844
13,1949,,2.167741537094116
13,1999,,2.886702060699463
13,2015,3.535264015197754,
14,2049,,3.053907871246338
14,2099,,4.105893135070801
14,2149,,2.2275075912475586
14,2159,3.5131285190582275,
15,2199,,3.357679843902588
15,2249,,1.9654467105865479
15,2299,,2.071744441986084
15,2303,3.619143486022949,
16,2349,,1.722301959991455
16,2399,,2.2740478515625
16,2447,3.429532051086426,
17,2449,,2.7135720252990723
17,2499,,3.7335827350616455
17,2549,,4.182920455932617
17,2591,3.4010660648345947,
18,2599,,4.169240474700928
18,2649,,4.173911094665527
18,2699,,3.7553300857543945
18,2735,3.5169646739959717,
19,2749,,2.671919345855713
19,2799,,6.402522087097168
19,2849,,5.513558387756348
19,2879,3.4099478721618652,
20,2899,,5.562562465667725
20,2949,,1.7467834949493408
20,2999,,2.0004429817199707
20,3023,3.334331512451172,
21,3049,,3.512773036956787
21,3099,,2.6123087406158447
21,3149,,4.6463623046875
21,3167,3.309560537338257,
22,3199,,5.281595230102539
22,3249,,4.118854522705078
22,3299,,3.0129683017730713
22,3311,3.338986396789551,
23,3349,,3.663328170776367
23,3399,,2.295281410217285
23,3449,,6.975969314575195
23,3455,3.1730401515960693,
24,3499,,2.698014259338379
24,3549,,1.449476957321167
24,3599,,4.368597507476807
24,3599,3.18546724319458,
25,3649,,1.9086328744888306
25,3699,,2.7501254081726074
25,3743,3.2224459648132324,
26,3749,,2.5320239067077637
26,3799,,3.586226463317871
26,3849,,3.3962912559509277
26,3887,2.940605640411377,
27,3899,,2.7928085327148438
27,3949,,2.743396043777466
27,3999,,5.830462455749512
27,4031,3.0487565994262695,
28,4049,,3.179819107055664
28,4099,,4.117383003234863
28,4149,,3.1474246978759766
28,4175,3.0693538188934326,
29,4199,,2.2897965908050537
29,4249,,2.050793409347534
29,4299,,1.5756971836090088
29,4319,3.0696611404418945,
30,4349,,3.2703170776367188
30,4399,,2.486035108566284
30,4449,,1.869028091430664
30,4463,3.0659666061401367,
31,4499,,5.501751899719238
31,4549,,2.4114670753479004
31,4599,,3.3273544311523438
31,4607,3.0081746578216553,
