epoch,step,train_loss_epoch,train_loss_step
0,49,,7.537505626678467
0,99,,9.845099449157715
0,143,9.134679794311523,
1,149,,4.368483543395996
1,199,,9.35081672668457
1,249,,8.260037422180176
1,287,8.010986328125,
2,299,,8.519109725952148
2,349,,4.681488513946533
2,399,,6.411465167999268
2,431,6.7260966300964355,
3,449,,6.595367431640625
3,499,,4.368394374847412
3,549,,4.294585227966309
3,575,5.9744415283203125,
4,599,,4.625927925109863
4,649,,3.504075050354004
4,699,,4.108725070953369
4,719,5.311880588531494,
5,749,,6.867205619812012
5,799,,8.823070526123047
5,849,,5.27618408203125
5,863,5.107775688171387,
6,899,,4.195901870727539
6,949,,4.9550065994262695
6,999,,4.311530590057373
6,1007,4.8996477127075195,
7,1049,,5.700159549713135
7,1099,,4.548548221588135
7,1149,,4.6234283447265625
7,1151,4.5161871910095215,
8,1199,,6.192437171936035
8,1249,,1.7125332355499268
8,1295,4.318540096282959,
9,1299,,2.839258909225464
9,1349,,5.195074081420898
9,1399,,3.6436448097229004
9,1439,4.169907569885254,
10,1449,,4.509423732757568
10,1499,,3.505438804626465
10,1549,,4.4492387771606445
10,1583,4.088964939117432,
11,1599,,2.4076318740844727
11,1649,,7.815518856048584
11,1699,,2.787222385406494
11,1727,4.068358898162842,
12,1749,,3.2670350074768066
12,1799,,2.2610199451446533
12,1849,,2.7300832271575928
12,1871,3.7574245929718018,
13,1899,,2.262782335281372
13,1949,,4.342843055725098
13,1999,,4.453027725219727
13,2015,3.7568812370300293,
14,2049,,6.269991874694824
14,2099,,4.739681243896484
14,2149,,2.6974174976348877
14,2159,3.5673069953918457,
15,2199,,3.732236385345459
15,2249,,4.677380561828613
15,2299,,3.5821046829223633
15,2303,3.546360492706299,
16,2349,,5.131540298461914
16,2399,,2.7304580211639404
16,2447,3.532820224761963,
17,2449,,6.5503106117248535
17,2499,,3.606696605682373
17,2549,,1.3590257167816162
17,2591,3.3440864086151123,
18,2599,,2.189791202545166
18,2649,,4.470765113830566
18,2699,,2.0990805625915527
18,2735,3.4234564304351807,
19,2749,,2.6624109745025635
19,2799,,3.5923001766204834
19,2849,,3.7308926582336426
19,2879,3.2803549766540527,
20,2899,,2.153764009475708
20,2949,,2.381242275238037
20,2999,,3.4731833934783936
20,3023,3.2578353881835938,
21,3049,,4.261687278747559
21,3099,,5.04318380355835
21,3149,,3.1387693881988525
21,3167,3.2945456504821777,
22,3199,,4.104004383087158
22,3249,,1.8459193706512451
22,3299,,3.2790544033050537
22,3311,3.3284196853637695,
23,3349,,3.657484531402588
23,3399,,1.9642034769058228
23,3449,,2.490170955657959
23,3455,3.2205042839050293,
24,3499,,3.6764230728149414
24,3549,,1.9219156503677368
24,3599,,1.9480713605880737
24,3599,3.1147141456604004,
25,3649,,7.918642997741699
25,3699,,2.9867494106292725
25,3743,3.1489667892456055,
26,3749,,2.4274895191192627
26,3799,,2.8490190505981445
26,3849,,2.4330835342407227
26,3887,2.988572120666504,
27,3899,,2.794854164123535
27,3949,,1.7009284496307373
27,3999,,2.338721990585327
27,4031,3.003209352493286,
28,4049,,2.8754570484161377
28,4099,,3.446558952331543
28,4149,,3.357421875
28,4175,3.1284103393554688,
29,4199,,3.758668899536133
29,4249,,3.7953805923461914
29,4299,,1.991565227508545
29,4319,2.90948224067688,
30,4349,,2.086487293243408
30,4399,,3.3780131340026855
30,4449,,5.656585216522217
30,4463,2.7644073963165283,
31,4499,,5.64583683013916
31,4549,,2.2959399223327637
31,4599,,1.9782987833023071
31,4607,2.8506836891174316,
32,4649,,2.7114012241363525
32,4699,,4.016475200653076
32,4749,,3.01865816116333
32,4751,2.905047655105591,
33,4799,,4.233790397644043
33,4849,,1.6666905879974365
33,4895,2.66943097114563,
34,4899,,4.360516548156738
34,4949,,1.156924843788147
34,4999,,3.588399887084961
34,5039,2.7575442790985107,
35,5049,,3.793717384338379
35,5099,,1.3915859460830688
35,5149,,6.146779537200928
35,5183,2.8617465496063232,
36,5199,,4.166529655456543
36,5249,,4.0095696449279785
36,5299,,2.1688265800476074
36,5327,2.6986265182495117,
37,5349,,2.3967337608337402
37,5399,,6.711482048034668
37,5449,,2.4744396209716797
37,5471,2.735989570617676,
38,5499,,2.7198116779327393
38,5549,,2.6510837078094482
38,5599,,2.13146710395813
38,5615,2.6852221488952637,
