epoch,step,train_loss_epoch,train_loss_step
0,49,,10.077327728271484
0,99,,15.01952075958252
0,143,10.070073127746582,
1,149,,8.761828422546387
1,199,,4.296741485595703
1,249,,7.663556098937988
1,287,8.262494087219238,
2,299,,6.05329704284668
2,349,,7.9777913093566895
2,399,,4.871092319488525
2,431,6.956192493438721,
3,449,,9.320568084716797
3,499,,5.822648048400879
3,549,,4.721982479095459
3,575,5.9990949630737305,
4,599,,4.096144676208496
4,649,,9.727445602416992
4,699,,4.051700592041016
4,719,5.40193510055542,
5,749,,4.805180072784424
5,799,,6.026799201965332
5,849,,6.823208332061768
5,863,4.795186519622803,
6,899,,3.135061502456665
6,949,,6.072089672088623
6,999,,4.747136116027832
6,1007,4.734379291534424,
7,1049,,4.105110168457031
7,1099,,5.196341514587402
7,1149,,5.731948375701904
7,1151,4.393245220184326,
8,1199,,1.9700583219528198
8,1249,,5.4870076179504395
8,1295,4.155941486358643,
9,1299,,3.884145498275757
9,1349,,3.346343517303467
9,1399,,1.553494930267334
9,1439,3.98576021194458,
10,1449,,3.6209442615509033
10,1499,,4.57796573638916
10,1549,,9.065801620483398
10,1583,3.9935226440429688,
11,1599,,4.357707977294922
11,1649,,4.596038818359375
11,1699,,3.100019931793213
11,1727,3.8656718730926514,
12,1749,,3.0355358123779297
12,1799,,4.964903831481934
12,1849,,4.651514530181885
12,1871,3.847762107849121,
13,1899,,3.9915318489074707
13,1949,,2.7211170196533203
13,1999,,1.591479778289795
13,2015,3.76448655128479,
14,2049,,2.9596378803253174
14,2099,,2.9243788719177246
14,2149,,2.0377817153930664
14,2159,3.637303590774536,
15,2199,,2.0533933639526367
15,2249,,2.785005569458008
15,2299,,3.523975133895874
15,2303,3.6614315509796143,
16,2349,,5.003111839294434
16,2399,,4.817786693572998
16,2447,3.47652530670166,
17,2449,,2.692068576812744
17,2499,,3.755021572113037
17,2549,,2.9026925563812256
17,2591,3.441904067993164,
18,2599,,2.663821220397949
18,2649,,4.31184196472168
18,2699,,3.6955249309539795
18,2735,3.4013662338256836,
19,2749,,5.150726318359375
19,2799,,5.118119239807129
19,2849,,3.044285774230957
19,2879,3.2852630615234375,
20,2899,,4.842400074005127
20,2949,,2.5331578254699707
20,2999,,3.05090594291687
20,3023,3.3373944759368896,
21,3049,,4.209814071655273
21,3099,,2.5712332725524902
21,3149,,3.2658815383911133
21,3167,3.144232749938965,
22,3199,,3.58394718170166
22,3249,,1.5857845544815063
22,3299,,4.816615104675293
22,3311,3.2352099418640137,
23,3349,,3.030000686645508
23,3399,,5.7730488777160645
23,3449,,3.7699623107910156
23,3455,3.3453140258789062,
24,3499,,2.334153413772583
24,3549,,4.9182329177856445
24,3599,,2.742600917816162
24,3599,3.1947717666625977,
25,3649,,1.6184940338134766
25,3699,,3.2376575469970703
25,3743,3.124406337738037,
26,3749,,2.2387828826904297
26,3799,,2.4374942779541016
26,3849,,3.000279426574707
26,3887,3.086933135986328,
27,3899,,5.592306613922119
27,3949,,2.497826099395752
27,3999,,3.0878593921661377
27,4031,3.1356992721557617,
28,4049,,2.3379712104797363
28,4099,,2.4651622772216797
28,4149,,3.1078460216522217
28,4175,2.949445962905884,
29,4199,,2.561074733734131
29,4249,,2.7194485664367676
29,4299,,2.796685218811035
29,4319,3.1127829551696777,
30,4349,,2.080577850341797
30,4399,,2.4598097801208496
30,4449,,2.0450711250305176
30,4463,3.0629665851593018,
31,4499,,2.636592388153076
31,4549,,3.748380661010742
31,4599,,3.1968111991882324
31,4607,3.0263686180114746,
32,4649,,2.5458662509918213
32,4699,,4.198765277862549
32,4749,,4.516062259674072
32,4751,2.9511773586273193,
33,4799,,5.493502616882324
33,4849,,2.9480559825897217
33,4895,2.896958112716675,
34,4899,,1.4364802837371826
34,4949,,1.9995441436767578
34,4999,,2.281336784362793
34,5039,2.8455276489257812,
35,5049,,3.3145906925201416
35,5099,,2.394587755203247
35,5149,,1.8732280731201172
35,5183,2.673046827316284,
36,5199,,2.916182518005371
36,5249,,4.204348564147949
36,5299,,4.3031415939331055
36,5327,2.8335373401641846,
37,5349,,4.424009323120117
37,5399,,2.8625340461730957
37,5449,,3.9019129276275635
37,5471,3.029872417449951,
38,5499,,4.083640098571777
38,5549,,1.5710153579711914
38,5599,,2.672520160675049
38,5615,2.933056354522705,
39,5649,,4.4820098876953125
39,5699,,1.6828818321228027
39,5749,,3.3579776287078857
39,5759,2.9241416454315186,
40,5799,,1.5601367950439453
40,5849,,1.597703218460083
40,5899,,1.4631198644638062
40,5903,2.76969838142395,
