epoch,step,train_loss_epoch,train_loss_step
0,49,,7.20408821105957
0,99,,6.756258964538574
0,144,7.6909661293029785,
1,149,,9.222553253173828
1,199,,8.311162948608398
1,249,,7.933540344238281
1,289,7.186011791229248,
2,299,,6.6170148849487305
2,349,,8.860849380493164
2,399,,7.155139446258545
2,434,6.534665584564209,
3,449,,3.871603012084961
3,499,,7.920490264892578
3,549,,5.865508079528809
3,579,6.0125412940979,
4,599,,4.120846748352051
4,649,,8.162644386291504
4,699,,3.6445350646972656
4,724,5.323501110076904,
5,749,,6.81348180770874
5,799,,5.546360969543457
5,849,,4.578982353210449
5,869,5.146117687225342,
6,899,,4.261833667755127
6,949,,5.938967704772949
6,999,,3.319888114929199
6,1014,4.696903705596924,
7,1049,,5.162651062011719
7,1099,,5.443084716796875
7,1149,,7.011579513549805
7,1159,4.561279773712158,
8,1199,,4.016711235046387
8,1249,,4.583235740661621
8,1299,,1.0417368412017822
8,1304,4.2726216316223145,
9,1349,,3.6703314781188965
9,1399,,5.069324970245361
9,1449,,2.759199619293213
9,1449,4.180477142333984,
10,1499,,2.8797032833099365
10,1549,,3.062955856323242
10,1594,4.0461835861206055,
11,1599,,3.9730114936828613
11,1649,,2.4449963569641113
11,1699,,6.062273025512695
11,1739,3.8440072536468506,
12,1749,,3.6185173988342285
12,1799,,3.2056350708007812
12,1849,,4.935359477996826
12,1884,3.878371238708496,
13,1899,,1.8608835935592651
13,1949,,4.685915946960449
13,1999,,5.037528038024902
13,2029,3.689772129058838,
14,2049,,2.250535011291504
14,2099,,2.9409914016723633
14,2149,,2.3346571922302246
14,2174,3.661625623703003,
15,2199,,2.919905662536621
15,2249,,5.276044845581055
15,2299,,3.108924627304077
15,2319,3.476227045059204,
16,2349,,4.545569896697998
16,2399,,2.940718173980713
16,2449,,2.28381085395813
16,2464,3.327664613723755,
17,2499,,5.179165840148926
17,2549,,3.523606300354004
17,2599,,4.600030899047852
17,2609,3.6135644912719727,
18,2649,,3.8236758708953857
18,2699,,3.123084306716919
18,2749,,1.9301223754882812
18,2754,3.4676902294158936,
19,2799,,2.5238537788391113
19,2849,,1.442962884902954
19,2899,,5.580435752868652
19,2899,3.390712022781372,
20,2949,,1.8188161849975586
20,2999,,1.5997952222824097
20,3044,3.416731119155884,
21,3049,,6.076848983764648
21,3099,,2.4761199951171875
21,3149,,2.399538040161133
21,3189,3.405714988708496,
