epoch,step,train_loss_epoch,train_loss_step
0,49,,1.3059492111206055
0,99,,1.395606279373169
0,149,,1.316824197769165
0,199,,1.2973270416259766
0,249,,1.2947235107421875
0,298,2.135852813720703,
1,299,,1.2808067798614502
1,349,,1.2004064321517944
1,399,,1.2279174327850342
1,449,,1.1926324367523193
1,499,,1.2010571956634521
1,549,,1.218851923942566
1,597,1.2129064798355103,
2,599,,1.1767915487289429
2,649,,1.1800798177719116
2,699,,1.159857988357544
2,749,,1.175417423248291
2,799,,1.1498181819915771
2,849,,1.1725776195526123
2,896,1.1698931455612183,
3,899,,1.1239349842071533
3,949,,1.138549566268921
3,999,,1.1854203939437866
3,1049,,1.1545286178588867
3,1099,,1.1115996837615967
3,1149,,1.1364688873291016
3,1195,1.1470412015914917,
4,1199,,1.1204581260681152
4,1249,,1.1085011959075928
4,1299,,1.1285665035247803
4,1349,,1.1609622240066528
4,1399,,1.1182446479797363
4,1449,,1.1147427558898926
4,1494,1.1314095258712769,
5,1499,,1.128556251525879
5,1549,,1.1099660396575928
5,1599,,1.1165835857391357
5,1649,,1.0934982299804688
5,1699,,1.1124887466430664
5,1749,,1.107187032699585
5,1793,1.1221537590026855,
6,1799,,1.1185674667358398
6,1849,,1.1168525218963623
6,1899,,0.9520543217658997
6,1949,,0.885786771774292
6,1999,,0.8034668564796448
6,2049,,0.8934491872787476
6,2092,0.9657629728317261,
7,2099,,0.8150303363800049
7,2149,,0.8087376356124878
7,2199,,0.7471203804016113
7,2249,,0.817194938659668
7,2299,,0.7879198789596558
7,2349,,0.836896538734436
7,2391,0.7773408889770508,
8,2399,,0.6749225854873657
8,2449,,0.6885506510734558
8,2499,,0.7567213177680969
8,2549,,0.6237311363220215
8,2599,,0.7337625622749329
8,2649,,0.69925856590271
8,2690,0.7031351923942566,
9,2699,,0.648277759552002
9,2749,,0.7634270787239075
9,2799,,0.5801990032196045
9,2849,,0.6949265003204346
9,2899,,0.5838541388511658
9,2949,,0.6224127411842346
9,2989,0.6518290042877197,
10,2999,,0.664665699005127
10,3049,,0.5876891613006592
10,3099,,0.6498218774795532
10,3149,,0.5683280229568481
10,3199,,0.6549830436706543
10,3249,,0.6556723117828369
10,3288,0.6086203455924988,
11,3299,,0.5885663032531738
11,3349,,0.6213231682777405
11,3399,,0.5895594358444214
11,3449,,0.634122371673584
