epoch,step,train_loss_epoch,train_loss_step
0,49,,6.862889289855957
0,99,,1.4988077878952026
0,149,,1.4384002685546875
0,199,,1.408645749092102
0,249,,1.469731330871582
0,298,4.278820991516113,
1,299,,1.3710269927978516
1,349,,1.4115833044052124
1,399,,1.2985491752624512
1,449,,1.3315749168395996
1,499,,1.2778728008270264
1,549,,1.2337353229522705
1,597,1.320313811302185,
2,599,,1.2376956939697266
2,649,,1.2179720401763916
2,699,,1.2806071043014526
2,749,,1.1910028457641602
2,799,,1.1856801509857178
2,849,,1.1781220436096191
2,896,1.2219631671905518,
3,899,,1.1323997974395752
3,949,,1.1317551136016846
3,999,,1.1165828704833984
3,1049,,1.1074657440185547
3,1099,,1.1481800079345703
3,1149,,1.248091459274292
3,1195,1.1397820711135864,
4,1199,,1.1548731327056885
4,1249,,1.0796730518341064
4,1299,,1.0886690616607666
4,1349,,1.04865300655365
4,1399,,1.028983235359192
4,1449,,1.0596400499343872
4,1494,1.0711318254470825,
5,1499,,1.0040937662124634
5,1549,,0.9461528062820435
5,1599,,1.019384741783142
5,1649,,1.2007286548614502
5,1699,,0.9711361527442932
5,1749,,0.9672451615333557
5,1793,1.028039813041687,
6,1799,,1.0157077312469482
6,1849,,1.0074632167816162
6,1899,,0.9241416454315186
6,1949,,0.9463046789169312
6,1999,,0.9609165191650391
6,2049,,0.9246135354042053
6,2092,0.9739753603935242,
7,2099,,0.9707262516021729
7,2149,,0.9099598526954651
7,2199,,0.9422545433044434
7,2249,,0.8961952924728394
7,2299,,0.9500952959060669
7,2349,,0.876426100730896
7,2391,0.9409610629081726,
8,2399,,0.8509542942047119
8,2449,,0.9625521302223206
8,2499,,0.8405537009239197
8,2549,,0.9204068779945374
8,2599,,0.9005810022354126
8,2649,,0.8224177360534668
8,2690,0.9084161520004272,
9,2699,,0.927349328994751
9,2749,,0.8435752391815186
9,2799,,0.8488314151763916
9,2849,,0.8478177189826965
9,2899,,0.8130514621734619
9,2949,,0.8930494785308838
9,2989,0.877405047416687,
10,2999,,0.8638488054275513
10,3049,,0.8558074235916138
10,3099,,0.8622392416000366
10,3149,,0.8331230878829956
10,3199,,0.8377771377563477
10,3249,,0.817968487739563
10,3288,0.8379080891609192,
11,3299,,0.7242943048477173
11,3349,,0.8223772048950195
11,3399,,0.8186212182044983
11,3449,,0.7789062261581421
11,3499,,0.7727855443954468
11,3549,,0.8421048521995544
11,3587,0.8129485845565796,
12,3599,,0.719628095626831
12,3649,,0.8660244941711426
12,3699,,0.7635090947151184
12,3749,,0.8366100192070007
12,3799,,0.7959169149398804
12,3849,,0.7556017637252808
12,3886,0.7813867926597595,
13,3899,,0.7779504060745239
13,3949,,0.7923317551612854
13,3999,,0.7139416337013245
13,4049,,0.8849979639053345
13,4099,,0.7565653920173645
13,4149,,0.7749493718147278
13,4185,0.755453884601593,
14,4199,,0.7485432028770447
14,4249,,0.7746854424476624
14,4299,,0.7148740291595459
14,4349,,0.7604353427886963
14,4399,,0.814980149269104
14,4449,,0.8642627000808716
14,4484,0.7355049848556519,
15,4499,,0.668824315071106
15,4549,,0.6929913759231567
15,4599,,0.5819624662399292
15,4649,,0.694425106048584
15,4699,,0.6356387138366699
15,4749,,0.7795356512069702
15,4783,0.7111828327178955,
16,4799,,0.7718696594238281
16,4849,,0.6879076361656189
16,4899,,0.6608399152755737
16,4949,,0.7197261452674866
16,4999,,0.6670122146606445
16,5049,,0.7042349576950073
16,5082,0.6997443437576294,
17,5099,,0.6346028447151184
17,5149,,0.6604829430580139
17,5199,,0.6269307136535645
17,5249,,0.693268895149231
17,5299,,0.663949191570282
17,5349,,0.6978151202201843
17,5381,0.680560290813446,
18,5399,,0.6851673722267151
18,5449,,0.6411930918693542
18,5499,,0.663162112236023
18,5549,,0.6835969686508179
18,5599,,0.670424222946167
18,5649,,0.7471107840538025
18,5680,0.6659687161445618,
19,5699,,0.5892033576965332
19,5749,,0.5880385041236877
19,5799,,0.5639472007751465
19,5849,,0.6592221856117249
19,5899,,0.6472719311714172
19,5949,,0.6250412464141846
19,5979,0.6530443429946899,
20,5999,,0.5468240976333618
20,6049,,0.7076541185379028
20,6099,,0.6620248556137085
20,6149,,0.719039797782898
20,6199,,0.6645472645759583
20,6249,,0.5816701650619507
20,6278,0.63763827085495,
21,6299,,0.6406902074813843
21,6349,,0.6583565473556519
21,6399,,0.764244019985199
21,6449,,0.5948843359947205
21,6499,,0.647122859954834
21,6549,,0.6497514247894287
21,6577,0.6262595057487488,
22,6599,,0.5942351818084717
22,6649,,0.5508562922477722
22,6699,,0.5598387718200684
22,6749,,0.6189325451850891
22,6799,,0.47160619497299194
22,6849,,0.7579525709152222
22,6876,0.6081253290176392,
23,6899,,0.5806989669799805
23,6949,,0.6016482710838318
23,6999,,0.6295566558837891
23,7049,,0.5915553569793701
23,7099,,0.5573726892471313
23,7149,,0.655190646648407
23,7175,0.5913960337638855,
24,7199,,0.460853636264801
24,7249,,0.6314045786857605
24,7299,,0.5877233743667603
24,7349,,0.5755825042724609
24,7399,,0.5740402936935425
24,7449,,0.6158654689788818
24,7474,0.5797824859619141,
25,7499,,0.5763971209526062
25,7549,,0.504662036895752
25,7599,,0.5929772853851318
25,7649,,0.5268736481666565
25,7699,,0.5361521244049072
25,7749,,0.6136206984519958
25,7773,0.5705893039703369,
26,7799,,0.6472623348236084
26,7849,,0.6544011235237122
26,7899,,0.488582044839859
26,7949,,0.6389126181602478
26,7999,,0.5686331987380981
26,8049,,0.5829838514328003
26,8072,0.5559995174407959,
27,8099,,0.4843595027923584
27,8149,,0.6235977411270142
27,8199,,0.4659857153892517
27,8249,,0.5697846412658691
27,8299,,0.5528286695480347
27,8349,,0.5140337347984314
27,8371,0.545424222946167,
28,8399,,0.5601979494094849
28,8449,,0.5551080703735352
28,8499,,0.5669723749160767
28,8549,,0.5222912430763245
28,8599,,0.47976067662239075
28,8649,,0.5787869691848755
28,8670,0.5358119010925293,
29,8699,,0.5819216370582581
29,8749,,0.4988124370574951
29,8799,,0.5798882246017456
29,8849,,0.5372217297554016
29,8899,,0.48999395966529846
29,8949,,0.5834648013114929
29,8969,0.5278144478797913,
30,8999,,0.5774930119514465
30,9049,,0.5157058238983154
30,9099,,0.4619199335575104
30,9149,,0.8175485730171204
30,9199,,0.4640304148197174
30,9249,,0.49210071563720703
30,9268,0.5161218643188477,
31,9299,,0.4540148079395294
31,9349,,0.5134226679801941
31,9399,,0.6688343286514282
31,9449,,0.4805886149406433
31,9499,,0.48016127943992615
31,9549,,0.4989922344684601
31,9567,0.5057697296142578,
32,9599,,0.42797404527664185
32,9649,,0.4886465072631836
32,9699,,0.4067440927028656
32,9749,,0.5273562073707581
32,9799,,0.5087845325469971
32,9849,,0.49858829379081726
32,9866,0.49449965357780457,
33,9899,,0.48694169521331787
33,9949,,0.44099652767181396
33,9999,,0.4069592356681824
33,10049,,0.5331851243972778
33,10099,,0.511542558670044
33,10149,,0.48025020956993103
33,10165,0.4949953854084015,
34,10199,,0.42566925287246704
34,10249,,0.4980502426624298
34,10299,,0.43096017837524414
34,10349,,0.5079342126846313
34,10399,,0.4347883462905884
34,10449,,0.5027933716773987
34,10464,0.4858352541923523,
35,10499,,0.6923607587814331
35,10549,,0.4565235376358032
35,10599,,0.5159949064254761
35,10649,,0.4183903932571411
35,10699,,0.6129674911499023
35,10749,,0.5612947940826416
35,10763,0.4775329828262329,
36,10799,,0.44312456250190735
