Symbol
UGT2B10
ARHGEF5
SYNGR3
ZBTB14
C17orf78
RNLS
RAD54L
UCN3
PAK1IP1
SEC1P
APBA1
B4GALT1
XPNPEP1
RHOT1
SLCO4C1
TRPM4
TPPP3
ADAM19
NAPEPLD
CBLN4
TAF6
C1orf210
SEC14L5
ZCCHC24
POU1F1
RBM15B
WNT7B
SNX2
MYO3B
NCKAP5L
MKNK1
LGR6
BAZ1B
KLHL9
RABL3
GFPT2
DPYSL5
G6PD
NTRK3
GPA33
OSCAR
USP5
NDOR1
ASPRV1
OR8D2
LCE3C
OR2AG1
EPHX2
MS4A4A
SEMA6C
RERE
FBXW8
PAFAH1B2
ELF1
FAM43A
APPBP2
SPOP
ACTR3B
MTMR3
MYLK3
CAPN5
S100Z
REG1B
TEKT1
IKBKG
TNFRSF14
ELP6
NCR3
CHIA
OLFML3
DNAJC19
CDK11B
KIFC3
SOCS4
SCN2B
SLC7A7
SIAH3
MED8
OTOP3
ZNF121
IL22RA2
GLYATL1
FAM50A
FAM81A
DRD1
ANKRD34B
DPY30
POLD1
HSPA9
RBM47
GARRE1
DDN
KBTBD3
PCSK6
HES7
MCM4
CSRNP2
GPR45
DUOX1
PURB
PPP2R3B
PTN
TDRD6
ZNF639
IKZF5
KIF1C
CRYBA2
MSS51
CCDC85B
PPIP5K1
TMEM39B
RPL18
GPR3
TMEM121
MYT1L
AFAP1L1
C1QA
BAGE2
SIPA1L2
ILK
CHAT
MEX3D
MFSD12
TMA16
C20orf144
PAQR3
MEPE
PKIG
DNASE2B
IRF8
PLTP
VILL
CAMK4
ESPN
RHBDF2
CLUL1
PDCL3
ZNF710
PRX
TGFB1I1
RNF168
BAG2
METTL16
OR4D2
LXN
C3orf18
OR10J1
TPST2
NRIP3
CES1P1
KCNK6
SWI5
PHKB
MAP4K1
PRR3
ANAPC13
ATP2A1
PLK4
HR
AP2A2
GNPAT
SCRN2
RIBC2
GJC1
MATK
NOS3
RPAIN
FLOT2
ABCA8
SLC23A2
PKD1
ETAA1
ASB1
OTUD6B
SQSTM1
ANAPC2
VMO1
TRA2B
SMIM8
ARID2
ZFP28
ITPR3
IFNA8
SLC2A2
SPATA8
TACO1
DDX20
CHIT1
DNM1
SASH3
NAGPA
UIMC1
TIMP1
MAPK9
SYNCRIP
CDAN1
SYCP3
CMTM4
RGS18
CD74
MEF2A
CBLC
MC2R
ENTPD6
DENND2D
SYCP2
MXD4
ELOVL7
ZMAT1
SIGLEC17P
EHD4
CHD2
RAB25
SASS6
CYYR1
CD34
GRM1
ZNF805
CNDP2
CRYL1
PLEKHG2
N4BP2L1
ARR3
DNAJC11
RSRC2
SLC25A32
IRAK3
GSR
C9
MT-ND1
NRDE2
PLGLB2
LCK
NUMB
SLC8A1
FGF18
FRMD1
EBF1
INTS1
KRT28
PTBP1
GPD1
NRSN2
ANKFN1
APAF1
TTC12
STK36
FAM120C
ATP1A2
CSNK1A1L
TIMM13
ODF2
ANKRD55
TMEM130
CD55
CACNG7
KCNC1
CSNK1G2-AS1
HAS1
ADH1A
KCNG4
PRMT1
TMEM200C
LRRC7
ROM1
POLR2B
TMEM14C
C3orf36
PCMTD1
FCRLB
CSN1S1
PAK2
ATP1A3
BLVRA
SULT6B1
LRRC43
NMD3
NTM
ADAP1
CCDC85A
SMAP2
METTL25
DKKL1
NRG4
FMR1NB
HIRIP3
RILPL1
MANBA
ELFN1
CWF19L1
OR2L13
ATP2B4
HOXD3
COMMD6
KHDRBS1
EMX1
DCTN6
GDPD1
SHPRH
AKAP12
MYNN
CCAR1
DCN
SLC49A4
SURF1
BGN
C14orf119
LRG1
NCBP2
CAPRIN2
STK10
ARHGAP19
SPINK13
GP9
SRCIN1
CLCN2
CCNK
KCTD7
DNAJC1
GLRB
SNRPA1
REV3L
LINC00552
TCF7
KRTAP21-3
DDX25
LRRC42
PLCB4
RNF169
HYDIN
ZC3H12B
TXNIP
WDTC1
KDM1B
XXYLT1
ACMSD
PDE6B
LY6H
ERP44
RAB21
EIF2B2
ZZZ3
RDH10
ZNF536
RGS3
ENTHD1
MICB
TMED9
TSGA10IP
NOL10
KLHDC7B
AP3D1
ETV5
POLD3
MRPL40
TRIM65
RYR3
CD164
SFXN3
RXRA
WDR36
DCAF16
DDA1
ACTR8
IST1
IGFBPL1
ATF5
RRH
RPL31
CASP6
LTBP1
SNRPG
RSAD1
PSG4
PIAS3
CHRM1
SHMT2
ADCY4
SAMD9
ATAD3C
MED24
F2RL2
LEF1
XKR6
AHRR
TMSB10
ZNF318
ZNF223
ELOVL2
LAMP3
VPS37A
PPM1J
TTLL1
MAP1B
ADAM33
RELB
TEKT5
ULK3
GMNN
SLC17A2
IFNA21
ZSCAN30
DLX3
PDCD7
NEK2
GNA12
TUBGCP5
SLC13A3
TNFRSF19
AEN
ALCAM
SFPQ
DUSP26
C1QTNF8
SPSB4
INTS2
ERAL1
OR2A5
CRY1
SEMA3B
CTTNBP2
POT1
ST14
BNIP1
P2RY6
CPS1
IPO9
SPRR1B
COG4
GNAS
VPS8
STRA6
FCRL4
TBCA
ZNF385A
DIO2
LGI1
KRT25
SLC2A13
SLC15A1
RBPJ
LTB4R2
MGA
KIF7
SF3B1
SLC35B4
GSTA4
SMAP1
UGT2B4
FAM167B
ANKRD44
GGN
ABRA
CCDC153
IDH3G
RGS1
LSM14A
MRC2
GSTP1
RCVRN
KIF3A
ZMYND8
SH3RF2
ZCCHC4
TRIML1
KCTD6
ACO1
GFM2
TMPRSS7
UGT2B11
CREBBP
AP5S1
SCN11A
POU3F3
RGCC
REM2
SOX13
RER1
KCNF1
TFF1
TARM1
STK17B
CLN5
SYBU
PITPNM1
BLK
IQCD
ACER1
UNC5C
MYBBP1A
FUS
CIAPIN1
NPRL2
ATP6V1E1
DEPDC4
MEDAG
FAM78A
CHMP6
ZNF33A
EFHD1
TARBP2
TTLL10
FAM124A
ATP8A2
PRDM5
TAF4B
ELANE
KCNRG
PMPCB
OSMR
SLIRP
GTSE1
TSPYL5
MEN1
ZNF280D
IFT172
ZMPSTE24
SLC6A14
GNRHR
NOL3
LINC00525
AKAP9
ZIC3
PCSK1N
TMEM44
MYH7
RAB27B
NR3C1
COMTD1
SLC12A8
CPSF3
BRIP1
SOX4
IL1RAP
GMNC
BHLHE41
ALG3
JAG2
TSEN34
DYNC2H1
CDK7
SUGP1
NPHS1
SLC12A6
NXPH2
FAXC
CIB4
UPK3A
TTC14
C22orf15
CRNN
CRADD
F2
CCDC87
HTN3
KLHL29
DYNC2LI1
SLC26A7
ZBTB46
FBXO27
DRG2
RAD1
PIN1
CRTC3
ANKRD53
CD1D
TTLL8
PLXNB1
SYNE4
XYLT1
PSMG1
PSMD3
TMEM140
TCEAL7
B3GAT2
AKT2
EIF2B3
C2CD5
OMG
HOMER2
HECTD3
RAP1B
REG3G
CAST
UBE2T
BTBD10
AMN1
OVOL1
SCAPER
TSPAN9
ZNRF4
EEIG2
SSTR3
ERVFRD-1
LCTL
KCNT2
SMAD7
FHL5
HEY1
ARL13A
ZSCAN23
DEXI
SGCG
KCNK7
HBZ
GPR15
DISP1
RNF34
MTA1
MAML3
ZCCHC9
CDK1
SIGLEC6
GALNT18
RABGAP1
KRTAP20-1
BYSL
ESD
TWF1
MED12
ADRA2A
CEPT1
SNAP25
NFKBIE
SLC35G3
LDB3
STXBP5
ITPA
CDH24
PRPSAP2
LTF
UBAC2
MOSPD2
BCL2A1
SPATC1L
YTHDF3
SAMD12
SEC13
ZNF626
OR1N1
KLK1
OR8K3
DENND3
AJAP1
CYP2J2
NPY6R
F8
PMM1
PRR15L
FBRS
IMPA1
ADAMTS10
EZH1
SLC6A5
KRTAP4-2
SMPD4
AKIP1
LSM3
ZNF551
GMIP
IRF7
PIGO
NAPSA
GLI1
SESN1
ADIG
ARHGEF10
ASPN
APP
MC5R
TGFBI
VCPIP1
VWF
MLLT3
PNN
MYH11
UNC79
TNNI3K
CRIP2
GRPEL2
ETV3
RTP1
RLIM
PPP2R2D
DPY19L1
CBFB
BMP7
NUDT17
ENY2
CCT3
MAP2K2
PLOD3
GALNT5
PTK6
MARVELD2
MYOZ3
APOBEC3D
PDCD2L
NELFA
STMN2
GP5
RNF135
RTN4RL2
PKDREJ
OR6V1
DUSP16
KRTAP13-1
TM4SF19
ZMAT4
ZNF750
AKAP3
SMG7
ITPRIPL1
COQ4
NCAPH2
GJB6
PPP1R27
GNRH1
SIRPG
KRT13
CIC
SDAD1
UPP2
ZNF280B
TBC1D15
CAPS
TMEM62
FMOD
AAAS
QSER1
HLA-DOB
KRTAP5-9
HAS2
ZFHX3
ZBTB25
COX6A2
USP11
IHH
PPID
RUVBL2
RAB9B
ZNF738
CD2
CLNK
NUP93
TMEM86A
CDK12
CYP2B6
TUSC3
PACSIN3
RIMS3
SLC14A1
TUBGCP2
EIF1AX
ACP6
TULP4
LYRM4
PSMA4
TMEM131
PYROXD1
DDX27
ZNF304
GPR151
SMAD4
NEUROD2
CHIC2
CAPN9
ZMYM4
INIP
CCT8
RALGDS
UQCRQ
FBXO2
FGD2
MYBL1
RPL18A
ARHGEF2
ZNF616
IGSF9
CD19
CHDH
RMND5A
THOC5
CFHR3
FBXW9
DEFB135
TRIAP1
PAWR
PIM2
CREB5
TMEM88
HSPBAP1
CYP7B1
CLDN14
YRDC
ACSL4
ERF
DOK5
DNMBP
C8orf48
STAP1
CNIH2
LMNB2
ZNF320
FAS
APH1A
CTDP1
CCDC42
FLT1
SLC6A8
B3GALT2
ALG14
LYG1
CS
C11orf40
GGCT
SLC25A43
MN1
UQCR10
SYCP1
IL34
DUSP21
RPS20
EVA1B
EEF1D
LCE1C
RADIL
RPIA
ALDH2
ZNF586
TRIM27
SHKBP1
TIGD2
CASZ1
USP29
CCDC167
GPKOW
ZC3H12A
SVIP
SGPL1
SRMS
IFI44L
FSD1
HELQ
OR5AR1
SNX19
BARHL2
HIP1R
PTPRN2
KRTAP9-9
CDC37
SLC16A5
GHR
PDK1
WDSUB1
GABRG2
TM4SF1
PLA2G4F
CHUK
XDH
DUSP11
TMEM37
OR6C2
C1R
RBFOX1
ZNRF2
IGSF5
POGK
ATP8B1
HPDL
AQP4
CBX3
PRDM11
GSG1
SULT1E1
GTF3C4
NHLH1
NAA16
UBL4B
ITGAL
IFI35
RBM46
SSX2IP
COPG2
SH3YL1
CNPY4
PTPRA
OR5M1
USP46
SCT
CTSS
GMEB2
LINC00638
PI4KA
REL
TPD52L3
ZNF358
SCN2A
GLRA1
OR52B4
DHDDS
TXNL4A
PSG6
OR10AG1
TCHHL1
CHODL-AS1
RP2
FGFR1OP2
GPANK1
MOGAT1
CCL28
NOL6
SPTBN2
IVNS1ABP
PDE4A
DSE
TSPAN12
CHRNB3
TCEAL6
OR6C1
MATN4
C2orf15
TIMM8B
MBL2
EXO5
FOLH1
ASRGL1
FBXO5
TMEM145
AMD1
PEBP4
BATF3
P4HTM
ATXN7L3B
KRT23
PAPOLG
EIF4E3
PKD2L2
CST11
ZNF311
CTDSPL2
ATRNL1
AQP10
KRTAP10-9
ALX3
NLRP13
SOWAHC
LIN9
TET3
CLCA1
KLF9
BCAS2
NHP2
TEF
TMEM119
F5
SOX18
NPTXR
PIGM
RAB41
DHRS1
HSPA12B
TFCP2L1
ENO1
PYHIN1
MTR
MORN3
SSTR1
PHLDA2
TMEM81
FZD9
ADRA2B
SAFB2
TNIK
UBR1
ZNF8
IRAK1BP1
ACOXL
MYL4
PDZRN3
ZNF404
ELAC2
CDH11
CDSN
MYH6
EPSTI1
KRT24
PHTF2
CBR1
OTUD6A
STX19
IFITM5
TRIM32
DSEL
HCST
SAMD15
OGDH
C1orf43
CABS1
B3GALT6
RFX8
CD3D
PA2G4
LYL1
AKT1
FAM3B
GPM6B
ZCCHC12
PLAG1
BCO2
MAPRE2
TKT
ZNF431
ZNF414
UBXN2A
TBX15
MRPS25
HCFC2
ZNF483
MT1B
RAD9B
TAF8
PDE1A
KIAA0319
CDC34
MRPL45
GGA1
TLR5
HAPLN4
DDX46
ARSI
GNB5
BCAN
MAPK4
COL9A2
MIP
FGF9
LIN7B
KCNK16
LMBR1L
ENPEP
AHCTF1
CRCP
USP13
CFL2
SECTM1
OR4N3P
CKM
TUBB1
MIR7-3HG
SP7
SPINK8
C12orf42
DDX54
UBE2V2
TRIM77
JAKMIP3
CALCR
TBCB
SNX33
CD300LG
SLC17A9
MOB3A
MAP3K3
MYL6
TBC1D9
GGA3
MMP27
BEND2
KLK15
PUS3
DQX1
TSSK6
ANKRD42
HECA
PTGER4
SEMA3F
KCNMB1
PUS7L
FAF2
WDR37
