Symbol
UGT2B10
ARHGEF5
SYNGR3
ZBTB14
C17orf78
STBD1
RNLS
RAD54L
UCN3
PAK1IP1
APBA1
B4GALT1
XPNPEP1
RHOT1
PRR29
TRPM4
SLCO4C1
TPPP3
ADAM19
C1orf210
CBLN4
CNTNAP4
KIR2DL1
MEMO1
NAPEPLD
SEC14L5
TAF6
TP53TG3D
ZCCHC24
POU1F1
DRC1
RBM15B
WNT7B
CEBPZOS
SNX2
MYO3B
BLOC1S1
NCKAP5L
SHISAL2B
LLCFC1
TMA7
SPECC1L
LGR6
MKNK1
BAZ1B
KLHL9
G6PD
GFPT2
DPYSL5
RABL3
NTRK3
PRR13
GPA33
NDOR1
OSCAR
ASPRV1
USP5
LCE3C
OR8D2
CTAGE6
PHETA2
OR2AG1
SEPTIN1
EPHX2
MS4A4A
SEMA6C
RERE
FBXW8
PAFAH1B2
ELF1
SPECC1
FAM43A
ACY1
SPOP
APPBP2
ACTR3B
MTMR3
MYLK3
CAPN5
S100Z
REG1B
TEKT1
IKBKG
TNFRSF14
ELP6
NCR3
CHIA
OLFML3
CDK11B
DNAJC19
KIFC3
CHERP
SOCS4
SCN2B
SLC7A7
SIAH3
MED8
OTOP3
ZNF121
IL22RA2
GLYATL1
FAM50A
FAM81A
DRD1
ANKRD34B
DPY30
POLD1
HSPA9
GARRE1
DDN
KBTBD3
RBM47
PCSK6
CYP2D7
HES7
CSRNP2
DUOX1
GPR45
MCM4
PPP2R3B
PURB
PTN
TDRD6
ZNF639
CRYBA2
IKZF5
KIF1C
MSS51
CCDC85B
PPIP5K1
SATB1
GPR3
HYKK
RPL18
KYAT3
TMEM121
MYT1L
TMEM39B
AFAP1L1
C1QA
ILK
SIPA1L2
CHAT
MEX3D
INKA1
MFSD12
TMA16
C20orf144
PAQR3
MEPE
PKIG
DNASE2B
H2AC17
IRF8
PLTP
VILL
C16orf72
CAMK4
ESPN
RHBDF2
IHO1
CLUL1
TENT5C
TUBA8
FAM236D
PDCL3
USP17L8
TGFB1I1
PRX
ZNF710
RNF168
ARPIN
BAG2
METTL16
OR4D2
PUM3
LXN
C3orf18
OR10J1
BCL2L2-PABPN1
NRIP3
TPST2
KCNK6
HAUS7
POTEH
SWI5
PATJ
PHKB
MAP4K1
PRR3
ANAPC13
ATP2A1
PLK4
HR
KRTAP9-6
AP2A2
PLPP3
GNPAT
SCRN2
RIBC2
GJC1
KIAA0895L
MATK
NOS3
ABCA8
FLOT2
RPAIN
ANAPC2
MTERF4
ETAA1
ASB1
OTUD6B
PKD1
SLC23A2
SQSTM1
VMO1
ARID2
SMIM8
TRA2B
ZFP28
ITPR3
IFNA8
SLC2A2
TACO1
CHIT1
DDX20
DNM1
SASH3
NAGPA
SYNCRIP
TIMP1
CDAN1
MAPK9
UIMC1
SYCP3
CMTM4
SLC5A3
FAM25C
RGS18
ABHD17B
CD74
COX6A1
CBLC
MC2R
MEF2A
DENND2D
ENTPD6
ELOVL7
MXD4
GGTLC2
CHD2
EHD4
SYCP2
CD34
CYYR1
RAB25
SASS6
GRM1
FAM25A
SNRPN
ZNF805
CNDP2
CRYL1
C2CD6
PLEKHG2
N4BP2L1
ARR3
DNAJC11
RSRC2
SLC25A32
IRAK3
OR10D3
GSR
CYSRT1
C9
NRDE2
SLC8A1
LCK
NUMB
H2AC21
EBF1
FGF18
FRMD1
INTS1
KRT28
PTBP1
GPD1
RPL6
HAGHL
ANKFN1
NRSN2
APAF1
STK36
FAM120C
TTC12
CSNK1A1L
ATP1A2
TIMM13
ODF2
ANKRD55
PCDHGA9
CD55
CACNG7
KCNC1
TMEM130
HMGN2
ADH1A
HAS1
KCNG4
OR52H1
PRMT1
TMEM200C
LRRC7
ROM1
POLR2B
SEBOX
TMEM14C
PCMTD1
FCRLB
CSN1S1
PAK2
ATP1A3
BLVRA
LRRC43
SULT6B1
NMD3
SIGLEC14
NTM
ADAP1
CCDC85A
SMAP2
METTL25
DKKL1
NRG4
FMR1NB
HIRIP3
RILPL1
ELFN1
CWF19L1
MANBA
PLPP6
OR2L13
ATP2B4
HOXD3
FAM189B
COMMD6
KHDRBS1
EMX1
DCTN6
GDPD1
SHPRH
AKAP12
MYNN
CCAR1
DCN
SLC49A4
SURF1
BGN
C14orf119
LRG1
NCBP2
CAPRIN2
CFAP58
H2AC11
STK10
ARHGAP19
CFAP36
GP9
SPINK13
SRCIN1
CLCN2
CCNK
KCTD7
IZUMO1R
DNAJC1
PPIAL4A
GLRB
SNRPA1
AREG
H2AC8
REV3L
TCF7
KRTAP21-3
DDX25
PCDHA13
LRRC42
PLCB4
RNF169
HYDIN
ZC3H12B
TXNIP
WDTC1
KDM1B
XXYLT1
CCDC175
ACMSD
PDE6B
LY6H
EIF2B2
ERP44
C11orf95
RAB21
RDH10
ANKRD18B
ZNF536
ENTHD1
MICB
RGS3
TMED9
TSGA10IP
NOL10
AP3D1
CYCS
ETV5
POLD3
MRPL40
TRIM65
RYR3
CD164
SFXN3
RXRA
WDR36
LY6G6D
DCAF16
DDA1
ACTR8
IST1
IGFBPL1
ATF5
RRH
RPL31
CASP6
LTBP1
SNRPG
RSAD1
SULT1A2
PSG4
RGPD1
CHRM1
PIAS3
SAMD9
ADCY4
SHMT2
ATAD3C
MED24
F2RL2
LEF1
XKR6
AHRR
ELOVL2
TMSB10
ZNF223
ZNF318
LAMP3
VPS37A
PPM1J
TTLL1
PEX19
RTCB
MAP1B
ADAM33
RELB
TEKT5
ULK3
GMNN
PYCR2
SELENOM
SLC17A2
IFNA21
ZSCAN30
DLX3
NEK2
GNA12
PDCD7
SLC13A3
TUBGCP5
TNFRSF19
AEN
GOLGA8H
ALCAM
DUSP26
SFPQ
TMEM94
C1QTNF8
SPSB4
INTS2
ERAL1
OR2A5
CRY1
SEMA3B
CTTNBP2
UTP4
IPO9
POT1
BNIP1
P2RY6
CPS1
ELAPOR1
ST14
AJUBA
DCDC2C
SPRR1B
ELOA
COG4
GNAS
FCRL4
H4C4
STRA6
TBCA
VPS8
ZNF385A
DIO2
LGI1
KRT25
IRAG2
SLC2A13
FAM214A
LTB4R2
RBPJ
SLC15A1
MGA
KIF7
BLOC1S5
SF3B1
SLC35B4
GSTA4
SMAP1
GSTT4
UGT2B4
FAM167B
ANKRD44
CARMIL3
GGN
ABRA
CCDC153
IDH3G
RGS1
LSM14A
GSTP1
MRC2
RCVRN
KIF3A
ZCCHC4
SH3RF2
TRIML1
ZMYND8
KCTD6
NIBAN2
TPT1
ACO1
GFM2
TMPRSS7
UGT2B11
CREBBP
AP5S1
ADORA2A
SCN11A
POU3F3
REM2
RGCC
SOX13
KCNF1
RER1
TFF1
TARM1
CLN5
STK17B
KHDC4
SYBU
BLK
ACER1
IQCD
NSD2
PITPNM1
UNC5C
MYBBP1A
FUS
ATP6V1E1
CIAPIN1
NPRL2
DEPDC4
FAM78A
CHMP6
MEDAG
ASAH2B
PCDHGA11
EFHD1
TARBP2
TTLL10
ZNF33A
FAM124A
ATP8A2
KCNRG
ELANE
PRDM5
TAF4B
NUTM2G
FAM237A
PMPCB
OSMR
SLIRP
GTSE1
TSPYL5
IFT172
MEN1
ZNF280D
ZMPSTE24
GNRHR
SLC6A14
NOL3
ZBED8
AKAP9
ZIC3
PCSK1N
TMEM44
MYH7
RAB27B
BHLHA9
NR3C1
COMTD1
EBLN2
ALG3
BRIP1
CPSF3
GMNC
IL1RAP
BHLHE41
SLC12A8
SOX4
ECE2
JAG2
TSEN34
DYNC2H1
CDK7
NPHS1
SUGP1
SLC12A6
NXPH2
FAXC
CIB4
C22orf15
HTN3
CRADD
CRNN
CCDC87
F2
TTC14
UPK3A
DYNC2LI1
KLHL29
SLC26A7
ZBTB46
FBXO27
DRG2
PIN1
FAM189A1
RAD1
ANKRD53
CRTC3
CD1D
PLXNB1
HOXC5
TTLL8
SYNE4
XYLT1
PSMG1
PSMD3
TMEM140
TCEAL7
B3GAT2
AKT2
C2CD5
CAST
EIF2B3
HOMER2
HECTD3
OMG
RAP1B
REG3G
UBE2T
AMN1
BTBD10
OVOL1
SCAPER
TSPAN9
EEIG2
ZNRF4
SSTR3
ZNF705A
ERVFRD-1
LCTL
KCNT2
FHL5
SMAD7
ARL13A
HEY1
ZSCAN23
DEXI
SGCG
KCNK7
HBZ
GPR15
DISP1
MTA1
RNF34
MAML3
ZCCHC9
CDK1
GALNT18
SIGLEC6
RABGAP1
KRTAP20-1
BYSL
ESD
DDX58
TWF1
TOMM6
MED12
ADRA2A
CEPT1
SNAP25
NFKBIE
NKAPD1
SLC35G3
LDB3
STXBP5
CDH24
ITPA
PRPSAP2
LTF
UBAC2
BCL2A1
MOSPD2
SPATC1L
YTHDF3
DPH1
SAMD12
SEC13
ZNF626
OR1N1
KLK1
PRKAA1
OR8K3
DENND3
AJAP1
CYP2J2
F8
PMM1
PRR15L
FBRS
IMPA1
ADAMTS10
EZH1
KRTAP4-2
SLC6A5
AKIP1
LSM3
SMPD4
ZNF551
GMIP
IRF7
PIGO
NAPSA
GLI1
SESN1
ADIG
ARHGEF10
APP
MC5R
RBM4
TGFBI
VCPIP1
URAD
VWF
SPAG11A
MLLT3
PNN
MYH11
UNC79
TNNI3K
PLPP7
CRIP2
GRPEL2
ETV3
RTP1
RLIM
PPP2R2D
DPY19L1
CBFB
SEPTIN10
BMP7
NUDT17
ENY2
TRIM43B
TTC30A
APOBEC3D
CCT3
MAP2K2
GALNT5
MARVELD2
MYOZ3
PLOD3
PTK6
PDCD2L
NELFA
STMN2
GP5
RNF135
RTN4RL2
PKDREJ
MAGEB6B
OR6V1
DUSP16
KRTAP13-1
TM4SF19
GGTLC1
ZMAT4
ZNF750
AKAP3
SMG7
ITPRIPL1
COQ4
LY75
GJB6
NCAPH2
C9orf24
PPP1R27
GNRH1
MAP3K7CL
KRT13
SIRPG
CIC
RPSA
SDAD1
UPP2
TLR6
GPR33
TBC1D15
PLPP4
ZNF280B
CAPS
TMEM62
FMOD
AAAS
KRTAP5-9
HLA-DOB
QSER1
HAS2
PPID
ZBTB25
IHH
RUVBL2
USP11
ZFHX3
RAB9B
ZNF738
CD2
CDK12
CLNK
CYP2B6
NUP93
TMEM86A
PACSIN3
TUSC3
RIMS3
HACD3
SC5D
SLC14A1
EIF1AX
TUBGCP2
ACP6
LYRM4
H2AZ1
TULP4
PSMA4
DDX27
PYROXD1
GPR151
TMEM131
ZNF304
SMAD4
NEUROD2
CHIC2
CAPN9
INIP
RALGDS
CCT8
TRMT9B
UQCRQ
ZMYM4
ACAA2
FBXO2
FGD2
MYBL1
ARHGEF2
RPL18A
ZNF616
IGSF9
CD19
CHDH
ZGRF1
MS4A8
RMND5A
CFHR3
MLYCD
THOC5
ZPR1
FBXW9
DEFB135
TNS2
TRIAP1
PAWR
CYP7B1
CREB5
C6orf89
HSPBAP1
PIM2
CLDN14
TMEM88
YRDC
ACSL4
ERF
C8orf48
DNMBP
DOK5
PDF
STAP1
CNIH2
NDUFC2
LMNB2
ZNF320
MESD
APH1A
CCDC42
B3GALT2
CTDP1
ALG14
FAS
FLT1
SLC6A8
LYG1
ZBTB41
CS
LAT
GGCT
MN1
SLC25A43
SYCP1
UQCR10
DUSP21
GPAT4
IL34
RPS20
EEF1D
LCE1C
RADIL
RPIA
TSPOAP1
ALDH2
TRIM27
ZNF586
SHKBP1
TIGD2
CASZ1
USP29
CARD19
CCDC167
MMUT
GPKOW
DHFR
SVIP
ZC3H12A
SGPL1
SRMS
IFI44L
MOB3C
FSD1
HELQ
OR5AR1
BARHL2
SNX19
HIP1R
PTPRN2
KRTAP9-9
BICDL2
CDC37
SLC16A5
GHR
PDK1
WDSUB1
GABRG2
TM4SF1
PLA2G4F
VAV2
CHUK
XDH
DUSP11
TMEM37
OR6C2
C1R
IGSF5
RBFOX1
ZNRF2
POGK
ATP8B1
HPDL
AQP4
CBX3
GSG1
PRDM11
DDX39B
GTF3C4
NAA16
NHLH1
SULT1E1
ITGAL
THEG
IFI35
UBL4B
RBM46
SSX2IP
COPG2
SH3YL1
CNPY4
PTPRA
OR5M1
USP46
SCT
CTSS
GMEB2
PI4KA
PWWP3A
REL
GTF2IRD2
TPD52L3
ZNF358
GLRA1
OR52B4
SCN2A
ADGRD2
DHDDS
TXNL4A
PSG6
OR10AG1
TCHHL1
TMIGD3
RP2
FGFR1OP2
OR5BS1P
CHST5
PWWP3B
GPANK1
CCL28
MOGAT1
NOL6
SPTBN2
TMEM179
NUTM1
IVNS1ABP
OR2T3
DSE
PDE4A
TMEM159
TSPAN12
CHRNB3
TCEAL6
OR6C1
MATN4
C2orf15
TIMM8B
CCL3L1
