Symbol
MAPK3
PTK2
GLS
SDHA
HDAC2
PKM
IDH2
PRKDC
CDK5
IDH1
BRD4
GSTP1
DHODH
SLC16A1
KIF11
MAPK1
PRMT5
PRKAA1
GSR
DHX9
TOP2A
POLR1C
PAK2
RAC1
NCSTN
EIF2A
PARP1
HSP90AB1
BAX
SRPK1
ATP2A2
TUBB
USP7
DLD
TOP1
AURKB
CDK1
EHMT2
CASP3
METAP2
RRM1
HDAC1
NMT1
CAPN1
EHMT1
ARFGAP1
NAMPT
HSP90AA1
SMARCA4
PTPN11
