Symbol
UGT2B10
ARHGEF5
ZBTB14
RAD54L
XPNPEP1
RHOT1
SLCO4C1
TRPM4
MIR301A
MIR125B1
TPPP3
MEMO1
CBLN4
KIR2DL1
WNT7B
SHISAL2B
BAZ1B
RABL3
GFPT2
NTRK3
MIR3926-2
PRR13
USP5
EPHX2
FAM43A
ACY1
SPOP
MIR198
ELP6
CHIA
OLFML3
DNAJC19
CHERP
PHF2P1
SIAH3
MIR548H2
OTOP3
ANKRD34B
MIR217
KBTBD3
RBM47
HES7
TSC22D1-AS1
PTN
TDRD6
TMEM121
GPR3
MYT1L
C1QA
SIPA1L2
MIR515-1
PKIG
PLTP
ESPN
GIF
CLUL1
ARPIN
METTL16
LXN
NRIP3
PATJ
HOTAIR
AP2A2
KIAA0895L
MATK
ANAPC2
MTERF4
ETAA1
OTUD6B
SQSTM1
SMIM8
DDX20
SYNCRIP
SYCP3
FAM25C
CD74
CES1P2
ELOVL7
CYYR1
RAB25
GRM1
ZNF805
CRYL1
PLEKHG2
C9
FGF18
KRT28
NRSN2
MIR3973
CSNK1A1L
ATP1A2
ANKRD55
TMEM130
HMGN2
KCNG4
MIR4724
PRMT1
POLR2B
PCMTD1
ATP1A3
BLVRA
SULT6B1
SIGLEC14
ADAP1
METTL25
ATP2B4
KHDRBS1
EMX1
MIR1252
DCN
C14orf119
LRG1
NCBP2
GLRB
SNRPA1
LINC00552
PLCB4
KDM1B
LY6H
C11orf95
ANKRD18B
MICB
TMED9
AP3D1
MIRLET7A1
MRPL40
LY6G6D
IGFBPL1
ATF5
RRH
CASP6
CHRM1
OR51B2
MED24
ELOVL2
TTLL1
PEX19
RTCB
ADAM33
ULK3
MIR3662
AEN
C1QTNF8
SPSB4
OR2A5
CRY1
LINC00028
CTTNBP2
IPO9
POT1
FRMPD2B
ZNF385A
DIO2
LGI1
GSTA4
GSTT4
UGT2B4
FAM167B
SNORA14A
CREBBP
SOX13
TARM1
CLN5
NSD2
CIAPIN1
MIR211
DEPDC4
PRDM5
KCNRG
ELANE
TAF4B
NUTM2G
PMPCB
IFT172
MIR642A
CRYM-AS1
AKAP9
NR3C1
COMTD1
SLC12A8
JAG2
SNORD115-20
SUGP1
HTN3
F2
DYNC2LI1
SLC26A7
ZBTB46
FBXO27
HOXC5
CBX3P2
B3GAT2
AKT2
OMG
REG3G
ERVFRD-1
KCNT2
SMAD7
ZSCAN23
HEY1
CDK1
KRTAP20-1
FAM86EP
BYSL
LINC00487
TWF1
TOMM6
ADRA2A
NFKBIE
NKAPD1
CYP4Z2P
LTF
UBAC2
SAMD12
ZNF626
ESPNP
KRTAP4-2
AKIP1
LSM3
APOC4-APOC2
ARHGEF10
APP
ASPN
MIR29C
CRIP2
GUSBP3
RTP1
FAM208A
APOBEC3D
MARVELD2
PTK6
STMN2
AKAP3
SMG7
NCAPH2
GJB6
KRT13
SDAD1
CCDC155
GPR33
TMEM62
QSER1
ZBTB25
CDK12
LINC01590
ACP6
LYRM4
TMEM131
ZNF304
SNORD82
UQCRQ
SNORA18
MS4A8
C6orf89
CLDN14
ERF
DOK5
CNIH2
LMNB2
CCDC42
GGCT
MN1
IL34
MIR4519
RPS20
CDRT7
RPIA
TIGD2
PRR20A
ZC3H12A
IFI44L
HELQ
TMX2-CTNND1
BICDL2
WDSUB1
PLA2G4F
XDH
TMEM37
POGK
THEG
SULT1E1
RBM46
COPG2
SCT
REL
MIR216B
CHST5
MOGAT1
NOL6
LINC00485
TMEM179
DSE
OR6C1
TIMM8B
EXO5
FBXO5
SPATS1
AMD1
ATXN7L3B
EIF4E3
TBC1D3
CST11
HOXC9
AQP10
ALX3
LIN9
TET3
NHP2
PIGM
DHRS1
NUDT4B
NAA60
FAM71E1
ACOXL
MYL4
LINC00299
MYH6
STX19
C1orf43
CABS1
SAMD15
MIR3157
FAM3B
PA2G4
BCO2
ZNF431
FAM213B
UBXN2A
MRPS25
SNORA46
TPTE2P1
HCFC2
ZNF483
MT1B
RAD9B
GGA1
TLR5
PCAT19
GNB5
MIR556
MAPK4
FGF9
KCNK16
CRCP
CLN3
LINC00339
MIR7-3HG
TRIM77
DDX54
JAKMIP3
SLC17A9
MOB3A
ZNF487
PUS3
DQX1
ANKRD42
HECA
MICU2
SEMA3F
STARD3
YDJC
TEX264
S1PR2
OAZ2
SLU7
RFNG
MIR4775
RAPGEF6
SCN3A
RDH5
TSPY26P
CBFA2T3
FAM118A
MIR610
MIR194-1
MYCNOS
RNF151
HAUS4
MORC1
PFKL
AFM
KRT76
SIRPA
OR5AK2
JAM3
LMNTD1
PLA2G4A
FAM189A2
MRM3
CCNH
FMNL3
PARP12
DEFT1P2
COQ5
SNORA17B
ATAD5
PGM1
RPL34
LIAS
MIR4479
TAAR3P
PTPRD
SCG5
ASB9P1
LCN12
ZNF34
ADAT3
LINC00575
SOX11
ZNF654
HIST1H1T
MIR4305
NCAM1
ZFYVE21
METTL22
AQP3
TBX2
MIR760
ASPM
CD1C
MIR376A2
AGGF1
WIPI2
RUNDC1
RNF44
SH3TC1
RNASE10
MIR196B
TNP1
MCAM
KIR3DL1
SULT1B1
TRAF3IP2
FAM120B
RAB37
FIBCD1
SNX3
AFF4
ECI2
NIPAL4
CDC25A
TP53TG3B
ZNF416
YBX1
SLC5A5
MIR522
MYO1E
MIR4294
JKAMP
DCLRE1C
DPPA5
POMZP3
PGD
SLC5A10
MIR3692
FZD6
CCDC142
GNAL
OR10H1
PCCB
PAIP1
NRN1
SSBP3
MIR1233-2
ZFAND1
ACTN4
LYPD1
GINM1
IPO11
IMPAD1
GIMAP2
DMGDH
MIR548O2
ANXA2R
EVI5
UQCRFS1
DAPK1
PRKAR1B
SNORD24
SEMA3C
R3HDML
RNASEK
SMIM29
PTRHD1
DEPDC7
NARS
MDP1
RAB31
ZNF292
NIN
FIP1L1
HERC1
MIR3146
YBEY
TPRA1
DNAJC8
ALDH5A1
KLK14
PLGRKT
MARCH6
RAD17
SBF2
SNX16
PYY2
C21orf91-OT1
SAYSD1
MIR3619
FFAR1
ALG8
CTAGE7P
CIDEA
ABCA12
SLC6A19
ZDHHC6
ALOX5
MIR519C
CCP110
MIR3177
SGK3
CYP11B2
OR2AT4
NR5A1
YTHDC1
SCRN1
NUDT16
ABL2
AGPAT4
JAZF1-AS1
RIPOR3
STX1A
TELO2
VPS28
KCND2
PLA2G5
MB
CYTH4
PGRMC2
RPL4
NHLH2
HIC1
SPATA32
SAP25
CCDC28A
CTIF
STK11IP
NPIPB3
CEP170
MIR4728
GAS5
FBXL14
HNRNPUL1
PRSS42
FOXK2
POLR3H
PDHA2
PMP2
MCFD2
TRPV1
MIR378D1
CFH
COL17A1
MIR4307
RNF126
IQUB
E2F5
EZR
MUC1
GPR68
PTGDR2
FAM160B1
RBMS1
GJD4
CAPS2
SERF1B
MIR1247
DTX1
LCN9
TCAP
GEMIN6
PRKCQ
CYTOR
LMAN2
KCNE3
MC3R
VSIR
GADD45B
FERMT2
KRTAP16-1
TIMP3
MALAT1
NBPF4
OR8K1
HYMAI
PDCL
MYOCD
GLYATL3
SLC25A25
TMEM52
CAMKK2
CCR7
DTWD1
UROS
ABCC12
SIAH1
FOXL2
TRAF6
MITD1
MKL2
MIR4454
PRR27
DDHD1
MINPP1
MIR2392
GPRC6A
FCMR
KLHL33
SCGB3A2
CHN1
SPTSSB
FDFT1
SYNE2
OR4K1
NCBP3
NMB
NOL4L
DCAF15
NCAPD3
MMP13
PACRG
C16orf96
FTH1
RABGGTA
OR2AG2
ZNF707
IVD
PRDM13
MBD4
LRRIQ1
IFIT1B
CAPN13
HLA-DRB6
TJAP1
TMEM185B
ATP13A1
PAX1
EDIL3
CDH17
TREML2
C2orf27A
HSBP1L1
FGG
NPPA-AS1
RASSF6
NUP62
NFATC2
SAMD3
ZNF98
C2
PODXL2
ALOX12B
SIRT1
DOLK
C8orf82
PRMT8
ZBED4
ZBTB45
PCYT1A
VNN3P
NAB2
RRP12
SLC24A1
PLEKHG5
SSC4D
TREML4
TLE1
PDZD7
NRM
WTIP
DSCR9
B3GNT3
SDR9C7
ORC1
PPP1R12B
GREM1
GFRA1
PRDM16
TADA2A
EIF3B
LSM7
TRIM54
SUPT5H
CHEK1
EXT1
PPIE
EPB41L4A-AS1
KLRA1P
MIR376C
PGAP2
MIR548F3
ITLN1
SLC30A3
OR2T10
SPINT4
NEDD8
STIM2
DNAJC25-GNG10
MIR16-1
CCL4
GFI1B
SPATA48
KRT81
EHF
NUAK1
UGP2
NAPG
CLASP2
ESYT1
TSNAX-DISC1
ITPK1-AS1
ASPDH
OR2W3
MXRA8
SNORD38B
TAS2R31
ZNF799
SNORD115-18
GORAB
SSR4P1
SLC4A5
RTP5
LCE1A
GPBAR1
MIR670
LRRC45
PABPC1
SH3RF1
TTC39C
EFCAB6
DCAKD
MIR139
PDSS2
SPACA9
CCDC61
GNE
KCTD17
SDC2
OLAH
ZNF43
MIR548J
TCP10L2
NIPSNAP1
SH3GLB1
PRSS16
TDRD10
CALHM6
SLC20A1
AIMP2
TMEFF1
TERB1
DNPEP
OR10G8
NMRK1
SNN
SNORA20
AMPD2
ETFBKMT
SUPT7L
CNGB1
ERMP1
SART3
CYP4F11
MIR122
ADGRB2
MIR671
PDGFRL
SNORD115-19
ITCH
NAT1
WAPL
PCK1
YOD1
C6orf226
RPL26
NLGN1
PTPN23
ERC2
HLA-F-AS1
WDR18
RPA2
KRT86
OR5K1
THBS2
VPREB3
MCM7
C16orf82
RORA
UBAP1
GTF3C1
ATRIP
PHLDB1
CHD9
WFS1
USE1
KLK10
C5orf63
TIPRL
RNF214
ETF1
CLVS2
SNIP1
OCSTAMP
SLCO1B1
VAC14
CTSL3P
FGFBP3
CPSF6
NUP160
RAD51D
GHDC
RAI14
RDX
OAS1
OLMALINC
STAT5A
PCDH7
BCL7A
CSMD2
PPP6R1
C16orf87
SFRP2
OGFOD2
S100A7A
VPS51
SNORA71B
GDA
TMEM105
MCOLN2
NT5C1B-RDH14
KDR
MIR3646
MYBPH
HTT
UQCRH
RPS15A
CRYAA
CASP2
PNPLA5
LACTB2
CCT5
RBM27
ZNF204P
RFWD3
TOGARAM1
SUMO4
ADAMTSL1
TRAPPC9
TRPC3
HLA-C
TRIM60
PPFIA1
SLC44A4
CCDC88B
OR6C68
UCKL1
CRIPT
ZMYND11
ZSCAN22
ROBO3
FAM170B
IARS1
GPR155
DPM2
PGK2
LINGO2
SDR42E1
ITPK1
LINC00323
GABRR3
KDM4C
ADAMTS12
DNAJA1P5
INTS12
PRSS53
RHBDD1
TCTE1
FAM99A
PABPN1L
DSCR4
TPR
PRDX1
AGAP7P
RALBP1
ADAMTS5
S100A14
TBC1D17
ACSF2
SLC25A13
GSDME
POLI
MIR9-3
STAM
BMP2
LINC00488
ZMIZ2
QRFP
ADGRF4
SERPINB6
ZNF77
WT1-AS
ZC3H4
SIRT6
KPNB1
MFN2
MIR4265
MIR1224
ZNF395
GRM6
ZBTB6
LRIG3
ART5
HIST1H4L
NUBPL
KLRC2
PPP4R3A
XPO4
MIR1283-1
MYO6
PMFBP1
C1QTNF9B
MRPL4
MIR4442
TTC31
SSR3
ZNF33B
MMP2
CYP46A1
TMEM176A
SLC5A11
C1orf61
BOD1L1
TUSC2
MIR548W
QRFPR
BORCS7
BCL2L11
PPIL1
UCK2
COMP
PTK2B
TPM1
MAP3K11
SOS2
ST8SIA1
STON1-GTF2A1L
APOA2
DRD5
TMEM108
FAM71C
CYP24A1
ATP11B
TBC1D14
PPP2R1A
WNT5B
CEP128
BABAM1
SNX9
EGR2
IFNA17
IL23A
RB1
LYG2
PARN
NCF2
TFPT
FBXO39
MIR4472-1
RLN3
HERC4
SVBP
CNTRL
BIRC2
DNAH11
MIR4751
GJB4
VTRNA1-3
DYRK1A
PCP2
WBP1
PEPD
TMEM200B
SEC61B
ZBTB4
SLC4A1AP
RWDD2B
TMEM266
ARHGAP30
TBK1
TUBG2
MIR1307
SHE
LYZ
N4BP3
ZNF581
MIR4653
NAT9
SS18
ZFAND2A
ANXA8L1
MIR511
OR2B11
TGDS
ZC3H7A
CDA
CYBC1
SARS2
MYBPC3
TRIM59
ARF6
ANKS4B
PPAN
ACVR1C
SPICE1
CCL4L1
RHBDD2
ADAM20P1
MIR107
KCNJ5
COX17
ISPD
GJB5
PIKFYVE
DPP8
SNX30
CTSC
MED25
LDHA
MRPL49
HDAC10
ACD
RPS14
CABP5
PTEN
ANO9
CABLES1
FAM53B
ISG20
IRAK4
SHPK
MMP8
ELOVL6
FHOD1
CD8B
CCDC125
ZC3H18
HSPG2
PANX2
MICALCL
