epoch,step,train_loss_epoch,train_loss_step
0,49,,6.977680206298828
0,99,,8.049949645996094
0,143,8.46068000793457,
1,149,,8.334704399108887
1,199,,10.845251083374023
1,249,,5.8543806076049805
1,287,7.677242755889893,
2,299,,6.894626617431641
2,349,,7.382277965545654
2,399,,4.9138712882995605
2,431,7.034109115600586,
3,449,,8.999109268188477
3,499,,5.927359104156494
3,549,,6.714072227478027
3,575,6.532128810882568,
4,599,,7.131316184997559
4,649,,3.0177392959594727
4,699,,3.9295496940612793
4,719,5.825762748718262,
5,749,,5.679272651672363
5,799,,4.292531967163086
5,849,,9.01207160949707
5,863,5.232994556427002,
6,899,,5.672523498535156
6,949,,3.719780206680298
6,999,,3.780747175216675
6,1007,4.700905799865723,
7,1049,,2.099964141845703
7,1099,,3.321885585784912
7,1149,,5.177037239074707
7,1151,4.5617475509643555,
8,1199,,8.20699691772461
8,1249,,2.854264259338379
8,1295,4.34260892868042,
9,1299,,3.452899932861328
9,1349,,3.057219982147217
9,1399,,5.90485954284668
9,1439,4.102018356323242,
10,1449,,4.5894293785095215
10,1499,,2.464496612548828
10,1549,,4.768251419067383
10,1583,4.010419845581055,
11,1599,,4.604319095611572
11,1649,,4.007835388183594
11,1699,,4.989803314208984
11,1727,3.9869232177734375,
12,1749,,3.47776460647583
12,1799,,3.1257669925689697
12,1849,,2.2195334434509277
12,1871,3.8552212715148926,
13,1899,,3.1925039291381836
13,1949,,3.382481098175049
13,1999,,3.9639573097229004
13,2015,3.569593667984009,
14,2049,,5.861090660095215
14,2099,,2.757946491241455
14,2149,,4.01371955871582
14,2159,3.7077741622924805,
15,2199,,3.1068081855773926
15,2249,,3.7083680629730225
15,2299,,4.968391418457031
15,2303,3.578535318374634,
16,2349,,5.207211971282959
16,2399,,2.941115379333496
16,2447,3.561415433883667,
17,2449,,2.3577914237976074
17,2499,,2.789693832397461
17,2549,,7.060711860656738
17,2591,3.348137378692627,
18,2599,,0.9874358773231506
18,2649,,2.218008279800415
18,2699,,2.0027785301208496
18,2735,3.5156397819519043,
19,2749,,3.4332568645477295
19,2799,,2.6040704250335693
19,2849,,2.634847640991211
19,2879,3.5293679237365723,
20,2899,,2.543099880218506
20,2949,,4.494298934936523
20,2999,,2.558337688446045
20,3023,3.240710973739624,
21,3049,,3.285629987716675
21,3099,,3.861260414123535
21,3149,,3.6128804683685303
21,3167,3.1260266304016113,
22,3199,,0.8612697124481201
22,3249,,2.1223931312561035
22,3299,,2.716646194458008
22,3311,3.106638193130493,
23,3349,,2.781665086746216
23,3399,,4.977869510650635
23,3449,,4.0103302001953125
23,3455,2.989868402481079,
24,3499,,4.216361999511719
24,3549,,2.9524619579315186
24,3599,,2.0845346450805664
24,3599,2.9133620262145996,
25,3649,,3.3210294246673584
25,3699,,3.120584011077881
25,3743,2.8681325912475586,
26,3749,,1.806302785873413
26,3799,,3.3228180408477783
26,3849,,2.8117971420288086
26,3887,2.8071415424346924,
27,3899,,3.8156542778015137
27,3949,,3.560472249984741
27,3999,,3.658463954925537
27,4031,2.879509210586548,
28,4049,,5.282020568847656
28,4099,,1.2428888082504272
28,4149,,2.144200325012207
28,4175,2.684298515319824,
29,4199,,1.857316493988037
29,4249,,2.521097183227539
29,4299,,2.749814033508301
29,4319,2.774949073791504,
30,4349,,2.8904762268066406
30,4399,,3.068359851837158
30,4449,,3.645735263824463
30,4463,2.6926984786987305,
31,4499,,1.3985072374343872
31,4549,,2.3747410774230957
31,4599,,0.8003401756286621
31,4607,2.7564537525177,
32,4649,,1.4405217170715332
32,4699,,2.593249797821045
32,4749,,3.693725109100342
32,4751,2.7452304363250732,
33,4799,,2.3602473735809326
33,4849,,2.2499940395355225
33,4895,2.6930325031280518,
