epoch,step,train_loss_epoch,train_loss_step
0,49,,9.062111854553223
0,99,,9.55331802368164
0,145,7.83770227432251,
1,149,,3.763542652130127
1,199,,6.484940052032471
1,249,,10.753755569458008
1,291,7.17628812789917,
2,299,,8.233969688415527
2,349,,4.344348430633545
2,399,,8.39322280883789
2,437,6.633593559265137,
3,449,,6.423984527587891
3,499,,4.632773399353027
3,549,,5.776911735534668
3,583,6.022378921508789,
4,599,,8.148165702819824
4,649,,4.217130184173584
4,699,,6.090261459350586
4,729,5.576751232147217,
5,749,,5.927907943725586
5,799,,7.900395393371582
5,849,,5.287698745727539
5,875,5.215806484222412,
6,899,,3.699928045272827
6,949,,5.1826910972595215
6,999,,5.7410430908203125
6,1021,4.892673969268799,
7,1049,,7.119450569152832
7,1099,,5.608400821685791
7,1149,,3.272665023803711
7,1167,4.594547271728516,
8,1199,,4.679206371307373
8,1249,,5.539700508117676
8,1299,,5.651914119720459
8,1313,4.363523483276367,
9,1349,,3.2251243591308594
9,1399,,7.009734630584717
9,1449,,2.7467355728149414
9,1459,4.1411895751953125,
10,1499,,2.7960567474365234
10,1549,,2.982333183288574
10,1599,,2.7539772987365723
10,1605,3.8199574947357178,
11,1649,,3.4910266399383545
11,1699,,4.739711761474609
11,1749,,5.7734551429748535
11,1751,3.759235143661499,
12,1799,,4.033590316772461
12,1849,,1.5929267406463623
12,1897,3.5896105766296387,
13,1899,,3.4075236320495605
13,1949,,7.651236057281494
13,1999,,1.5975712537765503
13,2043,3.4357621669769287,
14,2049,,3.780719518661499
14,2099,,2.870084285736084
14,2149,,4.7421770095825195
14,2189,3.44956374168396,
15,2199,,4.1732988357543945
15,2249,,2.4127697944641113
15,2299,,8.951116561889648
15,2335,3.463615894317627,
16,2349,,4.321905136108398
16,2399,,4.616365432739258
16,2449,,1.5542727708816528
16,2481,3.435231924057007,
17,2499,,4.0176191329956055
17,2549,,6.4328083992004395
17,2599,,4.888550758361816
17,2627,3.294522285461426,
18,2649,,1.999903917312622
18,2699,,3.843949794769287
18,2749,,3.4686388969421387
18,2773,3.226933240890503,
19,2799,,1.9578607082366943
19,2849,,2.2564921379089355
19,2899,,4.055343151092529
19,2919,3.13677716255188,
20,2949,,5.126100063323975
20,2999,,4.348085403442383
20,3049,,2.3726115226745605
20,3065,3.294502019882202,
21,3099,,3.9086451530456543
21,3149,,4.354448318481445
21,3199,,2.5394539833068848
21,3211,3.0736052989959717,
22,3249,,4.395425319671631
22,3299,,4.099306106567383
22,3349,,4.62432861328125
22,3357,3.0192854404449463,
23,3399,,2.319119453430176
23,3449,,3.711292266845703
23,3499,,2.1671786308288574
23,3503,2.957266092300415,
24,3549,,3.115842342376709
24,3599,,1.652625560760498
24,3649,,1.1707415580749512
24,3649,2.939277172088623,
25,3699,,2.2735745906829834
25,3749,,2.9001545906066895
25,3795,2.871212959289551,
26,3799,,4.721161842346191
26,3849,,3.0567526817321777
26,3899,,2.7714362144470215
26,3941,2.9450833797454834,
27,3949,,3.825646162033081
27,3999,,1.9544668197631836
27,4049,,4.532402038574219
27,4087,2.7357847690582275,
28,4099,,1.5038223266601562
28,4149,,4.1204986572265625
28,4199,,1.4016071557998657
28,4233,2.6236495971679688,
29,4249,,1.9118807315826416
29,4299,,3.072047710418701
29,4349,,2.3241264820098877
29,4379,2.7606444358825684,
30,4399,,2.690717935562134
30,4449,,2.26115083694458
30,4499,,3.4154253005981445
30,4525,2.747588634490967,
31,4549,,3.3716349601745605
31,4599,,4.051392555236816
31,4649,,1.7838962078094482
31,4671,2.801015853881836,
32,4699,,2.0557096004486084
32,4749,,1.8903281688690186
32,4799,,1.520616054534912
32,4817,2.721550941467285,
33,4849,,0.8423200845718384
33,4899,,3.7018752098083496
33,4949,,1.6650497913360596
33,4963,2.6440207958221436,
