epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,49,,1.2564080953598022,,
0,99,,1.0398132801055908,,
,0,,,,0.7420654296875
,1,,,,0.9714170694351196
,2,,,,0.9588165879249573
,3,,,,0.5248238444328308
,4,,,,1.0083074569702148
0,142,,,0.8198890089988708,
0,142,1.0111738443374634,,,
1,149,,1.162811279296875,,
1,199,,0.8027942776679993,,
1,249,,0.810707688331604,,
,5,,,,0.6852709054946899
,6,,,,0.9237693548202515
,7,,,,0.9300899505615234
,8,,,,0.47149938344955444
,9,,,,0.9968241453170776
1,285,,,0.7767301797866821,
1,285,1.0010408163070679,,,
2,299,,1.2879407405853271,,
2,349,,0.9621238112449646,,
2,399,,1.3565064668655396,,
,10,,,,0.6280868649482727
,11,,,,0.9159625768661499
,12,,,,0.8718486428260803
,13,,,,0.4725245237350464
,14,,,,0.8995123505592346
2,428,,,0.739596426486969,
2,428,0.9837980270385742,,,
3,449,,1.4673478603363037,,
3,499,,0.6820119619369507,,
3,549,,0.8363306522369385,,
,15,,,,0.591705858707428
,16,,,,0.9264783263206482
,17,,,,0.8875312209129333
,18,,,,0.4964466392993927
,19,,,,1.0073633193969727
3,571,,,0.753325879573822,
3,571,0.9429468512535095,,,
4,599,,0.6224859952926636,,
4,649,,0.6625738143920898,,
4,699,,0.5874738693237305,,
,20,,,,0.48006874322891235
,21,,,,0.8178567886352539
,22,,,,0.8692084550857544
,23,,,,0.37225717306137085
,24,,,,1.0744214057922363
4,714,,,0.6781859993934631,
4,714,0.8919221758842468,,,
5,749,,0.5312101244926453,,
5,799,,0.820853590965271,,
5,849,,0.9675906896591187,,
,25,,,,0.3294741213321686
,26,,,,0.6474182605743408
,27,,,,0.6803106665611267
,28,,,,0.34598007798194885
,29,,,,0.8055887818336487
5,857,,,0.5308458209037781,
5,857,0.8003659844398499,,,
6,899,,1.1735758781433105,,
6,949,,0.8602392077445984,,
6,999,,0.5648484230041504,,
,30,,,,0.20819106698036194
,31,,,,0.4667099416255951
,32,,,,0.5814542770385742
,33,,,,0.2550365626811981
,34,,,,0.8066460490226746
6,1000,,,0.4201238453388214,
6,1000,0.6897351145744324,,,
7,1049,,0.47750186920166016,,
7,1099,,0.43958061933517456,,
,35,,,,0.20105358958244324
,36,,,,0.37031495571136475
,37,,,,0.5514885187149048
,38,,,,0.27091097831726074
,39,,,,0.7690322399139404
7,1143,,,0.38990864157676697,
7,1143,0.6303480267524719,,,
8,1149,,0.5512558221817017,,
8,1199,,0.6795276403427124,,
8,1249,,0.4442844092845917,,
,40,,,,0.1266290545463562
,41,,,,0.39154908061027527
,42,,,,0.4666896164417267
,43,,,,0.2585710287094116
,44,,,,0.7835841774940491
8,1286,,,0.35746631026268005,
8,1286,0.5705481767654419,,,
9,1299,,0.5224758982658386,,
9,1349,,0.3868839740753174,,
9,1399,,0.44510382413864136,,
,45,,,,0.1553296595811844
,46,,,,0.41627660393714905
,47,,,,0.40012189745903015
,48,,,,0.2729334533214569
,49,,,,0.7918691039085388
9,1429,,,0.3585587441921234,
9,1429,0.514403223991394,,,
10,1449,,0.3477227985858917,,
10,1499,,0.5076261758804321,,
10,1549,,0.3931264877319336,,
,50,,,,0.11960326135158539
,51,,,,0.3743135631084442
,52,,,,0.3875749409198761
,53,,,,0.302509069442749
,54,,,,0.863322377204895
10,1572,,,0.35193338990211487,
10,1572,0.49076277017593384,,,
11,1599,,0.8132461309432983,,
11,1649,,0.6792794466018677,,
11,1699,,0.4641783833503723,,
,55,,,,0.10320475697517395
,56,,,,0.33957791328430176
,57,,,,0.3317069113254547
,58,,,,0.2518577575683594
,59,,,,0.6525699496269226
11,1715,,,0.2956274449825287,
11,1715,0.4775400161743164,,,
12,1749,,0.7192760705947876,,
12,1799,,0.22132474184036255,,
12,1849,,0.6228921413421631,,
,60,,,,0.1033729761838913
,61,,,,0.37448346614837646
,62,,,,0.29629290103912354
,63,,,,0.2597377598285675
,64,,,,0.5212438702583313
12,1858,,,0.28437888622283936,
12,1858,0.45443975925445557,,,
13,1899,,0.42464566230773926,,
13,1949,,0.4053177833557129,,
13,1999,,0.43222662806510925,,
,65,,,,0.10505904257297516
,66,,,,0.3572636544704437
,67,,,,0.31845101714134216
,68,,,,0.25860273838043213
,69,,,,0.6316103935241699
13,2001,,,0.2964971363544464,
13,2001,0.43986597657203674,,,
14,2049,,0.34506088495254517,,
14,2099,,0.24193841218948364,,
,70,,,,0.08010587096214294
,71,,,,0.3617178201675415
,72,,,,0.45900383591651917
,73,,,,0.3398735523223877
,74,,,,1.046295404434204
14,2144,,,0.3827505111694336,
14,2144,0.41193294525146484,,,
15,2149,,0.33635231852531433,,
15,2199,,0.7025988101959229,,
15,2249,,0.3654772937297821,,
,75,,,,0.08960480988025665
,76,,,,0.3569324016571045
,77,,,,0.29500338435173035
,78,,,,0.2699943780899048
,79,,,,0.6381686329841614
15,2287,,,0.2908695638179779,
15,2287,0.4148068428039551,,,
16,2299,,0.25684964656829834,,
16,2349,,0.3281509280204773,,
16,2399,,0.314270943403244,,
,80,,,,0.1245683804154396
,81,,,,0.36665892601013184
,82,,,,0.270072877407074
,83,,,,0.2960529327392578
,84,,,,0.7801335453987122
16,2430,,,0.3151913583278656,
