epoch,step,train_loss_epoch,train_loss_step
0,49,,10.460139274597168
0,99,,7.495141983032227
0,143,8.472946166992188,
1,149,,9.619093894958496
1,199,,5.278323173522949
1,249,,7.322416305541992
1,287,7.432707786560059,
2,299,,5.280660629272461
2,349,,5.564141750335693
2,399,,8.917922019958496
2,431,6.792852878570557,
3,449,,4.704835891723633
3,499,,4.356881141662598
3,549,,9.201726913452148
3,575,6.1038432121276855,
4,599,,5.47750186920166
4,649,,6.6871747970581055
4,699,,3.94320011138916
4,719,5.514031887054443,
5,749,,4.321339130401611
5,799,,4.726365089416504
5,849,,7.739218711853027
5,863,5.173018455505371,
6,899,,5.060946941375732
6,949,,5.558988571166992
6,999,,5.695067405700684
6,1007,4.83723783493042,
7,1049,,3.998677968978882
7,1099,,2.8431363105773926
7,1149,,2.5842747688293457
7,1151,4.315732479095459,
8,1199,,3.842306137084961
8,1249,,4.619071006774902
8,1295,4.173768043518066,
9,1299,,2.055244207382202
9,1349,,2.8393588066101074
9,1399,,3.2104928493499756
9,1439,4.093244552612305,
10,1449,,3.098289966583252
10,1499,,1.8702895641326904
10,1549,,4.247718811035156
10,1583,3.701465129852295,
11,1599,,2.75838041305542
11,1649,,3.0443387031555176
11,1699,,2.4460201263427734
11,1727,3.632341146469116,
12,1749,,3.075622081756592
12,1799,,2.825775623321533
12,1849,,3.1057190895080566
12,1871,3.6665408611297607,
13,1899,,3.2134299278259277
13,1949,,3.7789502143859863
13,1999,,2.3082761764526367
13,2015,3.51743483543396,
14,2049,,2.991053581237793
14,2099,,3.4803428649902344
14,2149,,4.7194623947143555
14,2159,3.347738742828369,
15,2199,,1.0263054370880127
15,2249,,2.909249782562256
15,2299,,2.048644781112671
15,2303,3.2214839458465576,
16,2349,,3.7363128662109375
16,2399,,6.13527774810791
16,2447,3.3414995670318604,
17,2449,,2.726762056350708
17,2499,,4.184880256652832
17,2549,,7.827237606048584
17,2591,3.1711437702178955,
18,2599,,4.07705020904541
18,2649,,1.6804029941558838
18,2699,,3.2877111434936523
18,2735,2.994063377380371,
19,2749,,2.8828787803649902
19,2799,,2.699331760406494
19,2849,,3.5626559257507324
19,2879,3.1280860900878906,
20,2899,,6.938730239868164
20,2949,,3.887465000152588
20,2999,,2.5559258460998535
20,3023,3.137430429458618,
21,3049,,2.0088865756988525
21,3099,,3.0605688095092773
21,3149,,4.67805290222168
21,3167,2.9837145805358887,
22,3199,,2.7357611656188965
22,3249,,3.0454211235046387
22,3299,,2.970324993133545
22,3311,2.9027223587036133,
23,3349,,2.2181105613708496
23,3399,,1.9093255996704102
23,3449,,1.911917805671692
23,3455,2.947364568710327,
24,3499,,4.830505847930908
24,3549,,1.5379831790924072
24,3599,,4.42535924911499
24,3599,3.10522723197937,
25,3649,,1.7699997425079346
25,3699,,2.2920174598693848
25,3743,2.9282398223876953,
26,3749,,3.582331657409668
26,3799,,2.940929889678955
26,3849,,3.667227029800415
26,3887,2.8486716747283936,
27,3899,,1.6276826858520508
27,3949,,2.65657377243042
27,3999,,3.1162285804748535
27,4031,2.880964756011963,
28,4049,,4.286935806274414
28,4099,,2.1685938835144043
28,4149,,3.3985211849212646
28,4175,2.7548608779907227,
29,4199,,2.121626138687134
29,4249,,4.883487224578857
29,4299,,2.722578763961792
29,4319,2.8313186168670654,
30,4349,,2.7166218757629395
30,4399,,1.793421983718872
30,4449,,3.752413272857666
30,4463,2.7898545265197754,
31,4499,,2.5766096115112305
31,4549,,2.0061869621276855
31,4599,,1.692164659500122
31,4607,2.9227793216705322,
32,4649,,2.4925718307495117
32,4699,,2.2677881717681885
32,4749,,3.166980266571045
32,4751,2.653944969177246,
33,4799,,1.5167078971862793
33,4849,,1.8033058643341064
33,4895,2.762233018875122,
34,4899,,5.319807529449463
34,4949,,1.8970643281936646
34,4999,,2.7192018032073975
34,5039,2.7396275997161865,
35,5049,,3.7345669269561768
35,5099,,2.3243350982666016
35,5149,,1.4404054880142212
35,5183,2.679446220397949,
36,5199,,1.9924567937850952
36,5249,,3.228973388671875
36,5299,,2.5765769481658936
36,5327,2.7210423946380615,
37,5349,,3.1377854347229004
37,5399,,0.9609001874923706
37,5449,,2.0873894691467285
37,5471,2.6413440704345703,
38,5499,,1.7842628955841064
38,5549,,2.5688586235046387
38,5599,,3.744049072265625
38,5615,2.738633155822754,
39,5649,,2.5112085342407227
39,5699,,2.7455625534057617
39,5749,,1.3057929277420044
39,5759,2.441969871520996,
40,5799,,1.576050043106079
40,5849,,2.8467562198638916
40,5899,,2.716644287109375
40,5903,2.573282480239868,
41,5949,,2.6412622928619385
41,5999,,4.688629627227783
41,6047,2.7168257236480713,
42,6049,,2.119302988052368
42,6099,,3.334263324737549
42,6149,,3.9971370697021484
42,6191,2.60840106010437,
43,6199,,5.282142639160156
43,6249,,1.567490577697754
43,6299,,2.1614396572113037
43,6335,2.647090196609497,
44,6349,,4.481701374053955
44,6399,,4.086903095245361
44,6449,,5.579657554626465
44,6479,2.477849006652832,
