epoch,step,train_loss_epoch,train_loss_step
0,49,,9.015389442443848
0,99,,10.736871719360352
0,145,9.239762306213379,
1,149,,5.838538646697998
1,199,,9.007214546203613
1,249,,5.195364952087402
1,291,8.439764976501465,
2,299,,6.853249549865723
2,349,,5.289788722991943
2,399,,9.16420841217041
2,437,7.483011245727539,
3,449,,6.1409783363342285
3,499,,5.919539928436279
3,549,,4.862340927124023
3,583,6.62057638168335,
4,599,,8.849539756774902
4,649,,5.860695838928223
4,699,,6.676773548126221
4,729,5.900183200836182,
5,749,,7.750607490539551
5,799,,5.798237323760986
5,849,,4.916306972503662
5,875,5.400819778442383,
6,899,,5.421010971069336
6,949,,6.188373565673828
6,999,,3.069685697555542
6,1021,4.922060966491699,
7,1049,,4.0470452308654785
7,1099,,3.9989395141601562
7,1149,,6.476846694946289
7,1167,4.725727081298828,
8,1199,,4.171973705291748
8,1249,,3.967930316925049
8,1299,,3.840160846710205
8,1313,4.488523960113525,
9,1349,,4.02768611907959
9,1399,,6.725512504577637
9,1449,,3.074770450592041
9,1459,4.164063453674316,
10,1499,,3.9893627166748047
10,1549,,4.459813117980957
10,1599,,4.85408878326416
10,1605,4.203893184661865,
11,1649,,3.657313108444214
11,1699,,2.7468008995056152
11,1749,,6.856497764587402
11,1751,3.9839398860931396,
12,1799,,5.599774360656738
12,1849,,3.7229294776916504
12,1897,4.069778919219971,
13,1899,,5.749492645263672
13,1949,,2.3950324058532715
13,1999,,2.0170037746429443
13,2043,3.8597047328948975,
14,2049,,2.4411115646362305
14,2099,,3.6931440830230713
14,2149,,4.526242256164551
14,2189,3.7882885932922363,
15,2199,,2.128007411956787
15,2249,,5.868125915527344
15,2299,,4.92567253112793
15,2335,3.6983563899993896,
16,2349,,5.611459732055664
16,2399,,3.7627203464508057
16,2449,,2.66137433052063
16,2481,3.7136647701263428,
17,2499,,2.808763027191162
17,2549,,2.602540969848633
17,2599,,3.2334508895874023
17,2627,3.5457403659820557,
18,2649,,4.155089855194092
18,2699,,3.0965099334716797
18,2749,,2.785370349884033
18,2773,3.63460636138916,
19,2799,,6.463500022888184
19,2849,,2.3692946434020996
19,2899,,4.853027820587158
19,2919,3.6651418209075928,
20,2949,,2.6958794593811035
20,2999,,2.6712985038757324
20,3049,,3.8237757682800293
20,3065,3.6283130645751953,
21,3099,,2.528139114379883
21,3149,,1.9959145784378052
21,3199,,3.5625522136688232
21,3211,3.46614408493042,
22,3249,,1.5117264986038208
22,3299,,1.3624234199523926
22,3349,,2.2981927394866943
22,3357,3.5598621368408203,
23,3399,,4.231192588806152
23,3449,,2.1905815601348877
23,3499,,3.020406723022461
23,3503,3.4206998348236084,
24,3549,,3.20902156829834
24,3599,,2.9443798065185547
24,3649,,5.5994415283203125
24,3649,3.502894639968872,
25,3699,,3.4617323875427246
25,3749,,2.7474377155303955
25,3795,3.2738230228424072,
26,3799,,2.6517465114593506
26,3849,,2.203780174255371
26,3899,,2.620285987854004
26,3941,3.26605486869812,
27,3949,,2.7647087574005127
27,3999,,2.6773431301116943
27,4049,,1.7726986408233643
27,4087,3.265104293823242,
28,4099,,2.529853343963623
28,4149,,2.1411778926849365
28,4199,,2.5302629470825195
28,4233,3.1179206371307373,
29,4249,,4.847776889801025
29,4299,,2.933619499206543
29,4349,,1.6339473724365234
29,4379,3.154674768447876,
30,4399,,5.6010847091674805
30,4449,,3.107407569885254
30,4499,,2.5118799209594727
30,4525,3.1553404331207275,
31,4549,,2.8178160190582275
31,4599,,2.4520444869995117
31,4649,,2.4695687294006348
31,4671,3.185443639755249,
32,4699,,1.1830652952194214
32,4749,,2.7826271057128906
32,4799,,2.2627365589141846
32,4817,3.2093451023101807,
33,4849,,6.189693450927734
33,4899,,3.0948028564453125
33,4949,,2.8966832160949707
33,4963,3.0837290287017822,
34,4999,,3.939174175262451
34,5049,,3.7827138900756836
34,5099,,3.931687116622925
34,5109,3.1782138347625732,
35,5149,,5.497509002685547
35,5199,,1.4137377738952637
35,5249,,4.456592559814453
35,5255,3.322631359100342,
36,5299,,2.615194797515869
36,5349,,2.298888921737671
36,5399,,4.100725173950195
36,5401,3.0355186462402344,
37,5449,,1.8533438444137573
37,5499,,3.637423276901245
37,5547,3.210009813308716,
38,5549,,3.506021738052368
38,5599,,1.6120325326919556
38,5649,,3.9584667682647705
38,5693,2.9398117065429688,
39,5699,,4.271717071533203
39,5749,,2.475740671157837
39,5799,,2.583787679672241
39,5839,3.0575997829437256,
40,5849,,2.6532516479492188
40,5899,,2.4786176681518555
40,5949,,2.965372085571289
40,5985,3.0496444702148438,
41,5999,,3.1362740993499756
41,6049,,2.5774178504943848
41,6099,,2.960505247116089
41,6131,2.863739013671875,
42,6149,,1.5164644718170166
42,6199,,2.2331836223602295
42,6249,,4.4929070472717285
42,6277,3.034909248352051,
43,6299,,4.15734338760376
43,6349,,3.3535289764404297
43,6399,,1.9227423667907715
43,6423,3.0311548709869385,
44,6449,,2.7405734062194824
44,6499,,2.908121347427368
44,6549,,4.5989155769348145
44,6569,2.85308575630188,
45,6599,,1.5515556335449219
45,6649,,4.508338928222656
45,6699,,1.5265095233917236
45,6715,2.914058208465576,
46,6749,,4.457956790924072
46,6799,,3.7012195587158203
46,6849,,2.637913703918457
46,6861,2.9132614135742188,
47,6899,,3.1774983406066895
47,6949,,2.5429763793945312
47,6999,,3.7707724571228027
47,7007,2.908043622970581,
48,7049,,5.1681671142578125
48,7099,,4.03211784362793
48,7149,,5.106103897094727
48,7153,2.8377411365509033,
49,7199,,1.9379128217697144
49,7249,,6.155840873718262
49,7299,,2.2563722133636475
49,7299,2.903730630874634,
