epoch,step,train_loss_epoch,train_loss_step
0,49,,5.960031986236572
0,99,,8.326803207397461
0,144,8.160329818725586,
1,149,,9.604837417602539
1,199,,8.253851890563965
1,249,,7.115978240966797
1,289,7.377346038818359,
2,299,,6.797868251800537
2,349,,5.587331771850586
2,399,,7.625222682952881
2,434,6.777888298034668,
3,449,,5.450314044952393
3,499,,6.757454872131348
3,549,,6.864694118499756
3,579,6.0625224113464355,
4,599,,6.144504070281982
4,649,,2.9032671451568604
4,699,,3.31367826461792
4,724,5.482081890106201,
5,749,,3.4890761375427246
5,799,,3.247471809387207
5,849,,4.476895809173584
5,869,4.960750102996826,
6,899,,3.757833480834961
6,949,,7.095141410827637
6,999,,5.248475074768066
6,1014,4.660455226898193,
7,1049,,3.080875873565674
7,1099,,4.153524875640869
7,1149,,2.581851005554199
7,1159,4.399877548217773,
8,1199,,4.2159295082092285
8,1249,,3.0633256435394287
8,1299,,4.613433837890625
8,1304,4.219146728515625,
9,1349,,4.3155951499938965
9,1399,,3.1550943851470947
9,1449,,5.10198450088501
9,1449,4.2371296882629395,
10,1499,,3.9664955139160156
10,1549,,2.338648557662964
10,1594,3.896604299545288,
11,1599,,3.431119441986084
11,1649,,3.9698030948638916
11,1699,,6.332610130310059
11,1739,3.7839982509613037,
12,1749,,5.335865020751953
12,1799,,3.7698378562927246
12,1849,,2.452294111251831
12,1884,3.8243753910064697,
13,1899,,4.066607475280762
13,1949,,3.906308650970459
13,1999,,4.2325592041015625
13,2029,3.675811529159546,
14,2049,,4.896417617797852
14,2099,,5.508790016174316
14,2149,,1.6183416843414307
14,2174,3.64369535446167,
15,2199,,2.965787410736084
15,2249,,4.8121018409729
15,2299,,3.031625986099243
15,2319,3.721869468688965,
16,2349,,2.5421957969665527
16,2399,,4.867125511169434
16,2449,,2.380908966064453
16,2464,3.630438804626465,
17,2499,,1.576472520828247
17,2549,,2.7996881008148193
17,2599,,2.6091415882110596
17,2609,3.4559390544891357,
18,2649,,2.6836605072021484
18,2699,,2.6069374084472656
18,2749,,3.0375847816467285
18,2754,3.2506489753723145,
19,2799,,2.032912015914917
19,2849,,2.694227695465088
19,2899,,6.530791282653809
19,2899,3.3026885986328125,
20,2949,,2.225186347961426
20,2999,,3.4093270301818848
20,3044,3.4389896392822266,
21,3049,,1.9168450832366943
21,3099,,2.204799175262451
21,3149,,2.502185106277466
21,3189,3.2279725074768066,
22,3199,,2.2010531425476074
22,3249,,2.0332553386688232
22,3299,,4.181511878967285
22,3334,3.1583609580993652,
23,3349,,1.9624392986297607
23,3399,,4.702119827270508
23,3449,,4.1295623779296875
23,3479,3.299593687057495,
24,3499,,1.780930757522583
24,3549,,3.0736942291259766
24,3599,,3.5935232639312744
24,3624,3.2464849948883057,
25,3649,,2.1793789863586426
25,3699,,2.472805976867676
25,3749,,4.533965110778809
25,3769,3.2298758029937744,
26,3799,,3.3379361629486084
26,3849,,2.2385897636413574
26,3899,,2.410977840423584
26,3914,3.1250967979431152,
27,3949,,3.6040852069854736
27,3999,,1.9717966318130493
27,4049,,1.6310420036315918
27,4059,3.1061136722564697,
28,4099,,1.5235652923583984
28,4149,,2.4251012802124023
28,4199,,2.9853298664093018
28,4204,3.0249924659729004,
29,4249,,3.2916479110717773
29,4299,,3.2883052825927734
29,4349,,2.451638698577881
29,4349,3.074138879776001,
30,4399,,4.622746467590332
30,4449,,3.209645986557007
30,4494,3.194531202316284,
31,4499,,1.8627732992172241
31,4549,,1.5910240411758423
31,4599,,2.2659871578216553
31,4639,2.875751495361328,
32,4649,,2.422639846801758
32,4699,,3.2430388927459717
32,4749,,2.688657760620117
32,4784,2.76883864402771,
33,4799,,2.9584388732910156
33,4849,,1.4761475324630737
33,4899,,2.093616485595703
33,4929,2.8158018589019775,
34,4949,,3.1521666049957275
34,4999,,3.4252233505249023
34,5049,,2.140946388244629
34,5074,2.914172410964966,
35,5099,,3.3039021492004395
35,5149,,5.368927955627441
35,5199,,1.920046329498291
35,5219,3.0683133602142334,
36,5249,,1.450405478477478
36,5299,,2.278944969177246
36,5349,,2.8202192783355713
36,5364,2.8222668170928955,
37,5399,,4.030997276306152
37,5449,,1.8570218086242676
37,5499,,2.242069959640503
37,5509,2.907010316848755,
