epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,49,,1.3872357606887817,,
0,99,,1.1959054470062256,,
,0,,,,0.964360237121582
,1,,,,1.0674490928649902
,2,,,,1.2510204315185547
,3,,,,0.8298079371452332
,4,,,,0.41968923807144165
0,144,,,0.9923670291900635,
0,144,1.0551836490631104,,,
1,149,,0.8727974891662598,,
1,199,,0.6091896891593933,,
1,249,,1.1108160018920898,,
,5,,,,0.9128929376602173
,6,,,,1.0103473663330078
,7,,,,1.1698554754257202
,8,,,,0.8264886736869812
,9,,,,0.4912892282009125
1,289,,,0.9511545896530151,
1,289,0.9969344735145569,,,
2,299,,1.21183443069458,,
2,349,,0.8038094639778137,,
2,399,,1.5032243728637695,,
,10,,,,0.8681566119194031
,11,,,,0.9352163076400757
,12,,,,1.0375089645385742
,13,,,,0.9039523601531982
,14,,,,0.6027504205703735
2,434,,,0.9165933728218079,
2,434,0.9698479175567627,,,
3,449,,0.7889664769172668,,
3,499,,1.2463552951812744,,
3,549,,0.6763637065887451,,
,15,,,,0.8421030044555664
,16,,,,0.8742884993553162
,17,,,,0.9712635278701782
,18,,,,0.8606586456298828
,19,,,,0.6393540501594543
3,579,,,0.8725063800811768,
3,579,0.9160450100898743,,,
4,599,,1.0012637376785278,,
4,649,,0.818260669708252,,
4,699,,0.741583526134491,,
,20,,,,0.5655650496482849
,21,,,,0.5738174915313721
,22,,,,0.6807504892349243
,23,,,,0.6336608529090881
,24,,,,0.5322279930114746
4,724,,,0.6086708307266235,
4,724,0.808417558670044,,,
5,749,,0.48575326800346375,,
5,799,,0.3547865152359009,,
5,849,,0.6340174078941345,,
,25,,,,0.2960198223590851
,26,,,,0.32146716117858887
,27,,,,0.38460204005241394
,28,,,,0.4207492768764496
,29,,,,0.6637914180755615
5,869,,,0.37383201718330383,
5,869,0.6866062879562378,,,
6,899,,0.607123613357544,,
6,949,,0.4759252667427063,,
6,999,,0.5046278238296509,,
,30,,,,0.33009570837020874
,31,,,,0.36399269104003906
,32,,,,0.4171949625015259
,33,,,,0.23768551647663116
,34,,,,0.371213436126709
6,1014,,,0.33924052119255066,
6,1014,0.6023919582366943,,,
7,1049,,0.6306983828544617,,
7,1099,,0.5603880882263184,,
7,1149,,0.7135984897613525,,
,35,,,,0.33642542362213135
,36,,,,0.32427194714546204
,37,,,,0.39007440209388733
,38,,,,0.2446480691432953
,39,,,,0.3895699381828308
7,1159,,,0.3277205228805542,
7,1159,0.5457658171653748,,,
8,1199,,0.6491376161575317,,
8,1249,,0.28364700078964233,,
8,1299,,0.4648407995700836,,
,40,,,,0.2817422151565552
,41,,,,0.31502801179885864
,42,,,,0.4057396650314331
,43,,,,0.26380690932273865
,44,,,,0.45299458503723145
8,1304,,,0.3246036469936371,
8,1304,0.5223760008811951,,,
9,1349,,1.2637059688568115,,
9,1399,,0.5835793614387512,,
9,1449,,0.29691314697265625,,
,45,,,,0.38897502422332764
,46,,,,0.40434762835502625
,47,,,,0.4972449839115143
,48,,,,0.2855255901813507
,49,,,,0.37011605501174927
9,1449,,,0.39261698722839355,
9,1449,0.5262682437896729,,,
10,1499,,0.46037203073501587,,
10,1549,,0.29861658811569214,,
,50,,,,0.26532837748527527
,51,,,,0.2746222913265228
,52,,,,0.3670352101325989
,53,,,,0.2335537075996399
,54,,,,0.5462725162506104
10,1594,,,0.3004959225654602,
10,1594,0.4683796763420105,,,
11,1599,,0.8778178095817566,,
11,1649,,0.6136071085929871,,
11,1699,,0.23325930535793304,,
,55,,,,0.1733679175376892
,56,,,,0.19476091861724854
,57,,,,0.25904715061187744
,58,,,,0.2209385335445404
,59,,,,0.7190427780151367
11,1739,,,0.24185298383235931,
11,1739,0.46996986865997314,,,
12,1749,,0.3741915225982666,,
12,1799,,0.49768099188804626,,
12,1849,,0.3040100932121277,,
,60,,,,0.11096177995204926
,61,,,,0.15741677582263947
,62,,,,0.2662932276725769
,63,,,,0.26535141468048096
,64,,,,0.9633023738861084
12,1884,,,0.24490559101104736,
12,1884,0.43718892335891724,,,
13,1899,,0.49255889654159546,,
13,1949,,0.39003986120224,,
13,1999,,0.5025951862335205,,
,65,,,,0.1407443881034851
,66,,,,0.19641706347465515
,67,,,,0.22152191400527954
,68,,,,0.2157999873161316
,69,,,,0.8209797143936157
13,2029,,,0.23052431643009186,
13,2029,0.42960846424102783,,,
14,2049,,0.31475400924682617,,
14,2099,,1.1483063697814941,,
14,2149,,0.47950154542922974,,
,70,,,,0.14267805218696594
,71,,,,0.20137882232666016
,72,,,,0.20867350697517395
,73,,,,0.23494581878185272
,74,,,,0.855230450630188
14,2174,,,0.23564325273036957,
14,2174,0.43125781416893005,,,
15,2199,,0.1707385778427124,,
15,2249,,0.549528956413269,,
15,2299,,0.3471636176109314,,
,75,,,,0.09726720303297043
,76,,,,0.1377948820590973
,77,,,,0.170035257935524
,78,,,,0.23103508353233337
,79,,,,0.9804941415786743
15,2319,,,0.2073543518781662,
15,2319,0.42751345038414,,,
16,2349,,0.40820011496543884,,
16,2399,,0.4857306480407715,,
16,2449,,0.2145988792181015,,
,80,,,,0.21630604565143585
,81,,,,0.1861570179462433
,82,,,,0.27414941787719727
,83,,,,0.15437978506088257
,84,,,,0.4899626076221466
16,2464,,,0.22434891760349274,
16,2464,0.4225548207759857,,,
17,2499,,0.27185916900634766,,
17,2549,,0.6092589497566223,,
17,2599,,0.5961079597473145,,
,85,,,,0.19736675918102264
,86,,,,0.1969190239906311
,87,,,,0.2807124853134155
,88,,,,0.14340229332447052
,89,,,,0.4856829047203064
17,2609,,,0.22113442420959473,
17,2609,0.4052012264728546,,,
18,2649,,0.3001896142959595,,
18,2699,,0.5367870330810547,,
18,2749,,0.4018526077270508,,
,90,,,,0.1681385338306427
,91,,,,0.1839117705821991
,92,,,,0.24726837873458862
,93,,,,0.19378997385501862
,94,,,,0.6121186017990112
18,2754,,,0.22262077033519745,
18,2754,0.4156228005886078,,,
19,2799,,0.16148881614208221,,
19,2849,,0.36092644929885864,,
19,2899,,0.15823841094970703,,
,95,,,,0.1962466537952423
,96,,,,0.2041536271572113
,97,,,,0.2627296447753906
,98,,,,0.3227519989013672
,99,,,,0.8975178003311157
19,2899,,,0.28476738929748535,
19,2899,0.3931712210178375,,,
20,2949,,0.3741593360900879,,
20,2999,,0.5470490455627441,,
,100,,,,0.14442245662212372
,101,,,,0.16636618971824646
,102,,,,0.2044270634651184
,103,,,,0.17654860019683838
,104,,,,0.9132510423660278
20,3044,,,0.21648871898651123,
20,3044,0.39146631956100464,,,
